Pixel index,Intensity
1105.00000000,0.00511356
1106.00000000,0.00480363
1107.00000000,0.00456353
1108.00000000,0.00437792
1109.00000000,0.00425153
1110.00000000,0.00415051
1111.00000000,0.00418276
1112.00000000,0.00431447
1113.00000000,0.00450009
1114.00000000,0.00465294
1115.00000000,0.00504483
1116.00000000,0.00558108
1117.00000000,0.00620036
1118.00000000,0.00678425
1119.00000000,0.00760189
1120.00000000,0.00850837
1121.00000000,0.00941589
1122.00000000,0.01039376
1123.00000000,0.01177993
1124.00000000,0.01297203
1125.00000000,0.01422594
1126.00000000,0.01527787
1127.00000000,0.01679889
1128.00000000,0.01804120
1129.00000000,0.01951197
1130.00000000,0.02050837
1131.00000000,0.02175962
1132.00000000,0.02276394
1133.00000000,0.02375873
1134.00000000,0.02443253
1135.00000000,0.02529775
1136.00000000,0.02577586
1137.00000000,0.02621002
1138.00000000,0.02655857
1139.00000000,0.02692930
1140.00000000,0.02716679
1141.00000000,0.02714876
1142.00000000,0.02700018
1143.00000000,0.02656172
1144.00000000,0.02623860
1145.00000000,0.02557539
1146.00000000,0.02494025
1147.00000000,0.02394912
1148.00000000,0.02317381
1149.00000000,0.02226731
1150.00000000,0.02146558
1151.00000000,0.02024970
