Pixel index,Intensity
179.00000000,0.00162270
180.00000000,0.00158992
181.00000000,0.00155661
182.00000000,0.00155553
183.00000000,0.00160154
184.00000000,0.00149208
185.00000000,0.00155130
186.00000000,0.00157774
187.00000000,0.00156188
188.00000000,0.00159519
189.00000000,0.00159625
190.00000000,0.00151851
191.00000000,0.00151165
192.00000000,0.00150002
193.00000000,0.00156717
194.00000000,0.00156348
195.00000000,0.00153280
196.00000000,0.00144714
197.00000000,0.00149420
198.00000000,0.00150529
199.00000000,0.00156452
200.00000000,0.00157668
201.00000000,0.00158304
202.00000000,0.00157669
203.00000000,0.00161212
204.00000000,0.00155554
205.00000000,0.00158039
206.00000000,0.00159254
207.00000000,0.00149314
208.00000000,0.00145771
209.00000000,0.00155607
210.00000000,0.00150715
211.00000000,0.00154603
212.00000000,0.00155819
213.00000000,0.00156982
214.00000000,0.00161634
215.00000000,0.00163062
216.00000000,0.00156637
217.00000000,0.00157775
218.00000000,0.00153704
219.00000000,0.00160261
220.00000000,0.00151853
221.00000000,0.00151536
222.00000000,0.00150319
223.00000000,0.00150108
224.00000000,0.00151588
225.00000000,0.00149976
226.00000000,0.00142493
227.00000000,0.00151615
228.00000000,0.00150796
229.00000000,0.00153783
230.00000000,0.00150265
231.00000000,0.00153015
232.00000000,0.00156082
233.00000000,0.00163882
234.00000000,0.00154762
235.00000000,0.00154603
236.00000000,0.00157934
237.00000000,0.00162587
238.00000000,0.00156610
239.00000000,0.00147040
240.00000000,0.00141461
241.00000000,0.00155659
242.00000000,0.00146643
243.00000000,0.00148838
244.00000000,0.00161370
245.00000000,0.00159361
246.00000000,0.00150293
247.00000000,0.00152223
248.00000000,0.00152910
249.00000000,0.00160154
250.00000000,0.00150398
251.00000000,0.00149050
252.00000000,0.00151851
253.00000000,0.00151746
254.00000000,0.00148574
255.00000000,0.00157511
256.00000000,0.00151853
257.00000000,0.00149844
258.00000000,0.00146038
259.00000000,0.00152224
260.00000000,0.00155025
261.00000000,0.00149844
262.00000000,0.00143391
263.00000000,0.00149314
264.00000000,0.00148150
265.00000000,0.00160683
266.00000000,0.00161106
267.00000000,0.00151430
268.00000000,0.00136043
269.00000000,0.00140591
270.00000000,0.00143445
271.00000000,0.00152618
272.00000000,0.00153438
273.00000000,0.00154867
274.00000000,0.00149764
275.00000000,0.00146144
276.00000000,0.00147623
277.00000000,0.00154997
278.00000000,0.00153965
279.00000000,0.00153543
280.00000000,0.00149207
281.00000000,0.00160973
282.00000000,0.00153703
283.00000000,0.00148786
284.00000000,0.00152645
285.00000000,0.00156189
286.00000000,0.00155026
287.00000000,0.00156190
288.00000000,0.00144980
289.00000000,0.00149845
290.00000000,0.00150002
291.00000000,0.00148364
292.00000000,0.00147886
293.00000000,0.00155659
294.00000000,0.00156082
295.00000000,0.00161212
296.00000000,0.00152116
297.00000000,0.00154867
298.00000000,0.00157932
299.00000000,0.00151694
300.00000000,0.00141013
301.00000000,0.00156452
302.00000000,0.00157933
303.00000000,0.00159362
304.00000000,0.00159519
305.00000000,0.00160682
306.00000000,0.00148679
307.00000000,0.00148258
308.00000000,0.00155025
309.00000000,0.00159625
310.00000000,0.00151323
311.00000000,0.00155924
312.00000000,0.00151852
313.00000000,0.00150637
314.00000000,0.00157246
315.00000000,0.00160419
316.00000000,0.00152381
317.00000000,0.00152223
318.00000000,0.00148071
319.00000000,0.00151694
320.00000000,0.00150002
321.00000000,0.00152910
322.00000000,0.00148679
323.00000000,0.00158039
324.00000000,0.00149739
325.00000000,0.00150902
326.00000000,0.00158197
327.00000000,0.00160683
328.00000000,0.00162692
329.00000000,0.00163326
330.00000000,0.00148176
331.00000000,0.00154073
332.00000000,0.00156214
333.00000000,0.00162850
334.00000000,0.00159519
335.00000000,0.00159388
336.00000000,0.00152381
337.00000000,0.00153810
338.00000000,0.00154179
339.00000000,0.00167556
340.00000000,0.00166392
341.00000000,0.00162798
342.00000000,0.00157405
343.00000000,0.00158303
344.00000000,0.00162162
345.00000000,0.00160153
346.00000000,0.00161105
347.00000000,0.00162797
348.00000000,0.00163220
349.00000000,0.00169936
350.00000000,0.00161898
351.00000000,0.00161742
352.00000000,0.00161372
353.00000000,0.00160949
354.00000000,0.00162957
355.00000000,0.00170201
356.00000000,0.00170093
357.00000000,0.00169935
358.00000000,0.00162162
359.00000000,0.00164516
360.00000000,0.00164805
361.00000000,0.00169750
362.00000000,0.00165600
363.00000000,0.00164649
364.00000000,0.00161106
365.00000000,0.00176282
366.00000000,0.00167451
367.00000000,0.00168349
368.00000000,0.00168771
369.00000000,0.00163855
370.00000000,0.00161900
371.00000000,0.00170387
372.00000000,0.00170359
373.00000000,0.00169672
374.00000000,0.00155554
375.00000000,0.00158303
376.00000000,0.00159096
377.00000000,0.00168086
378.00000000,0.00172739
379.00000000,0.00173902
380.00000000,0.00164278
381.00000000,0.00159362
382.00000000,0.00158727
383.00000000,0.00169408
384.00000000,0.00166130
385.00000000,0.00166500
386.00000000,0.00170280
387.00000000,0.00167478
388.00000000,0.00162163
389.00000000,0.00173110
390.00000000,0.00167979
391.00000000,0.00167028
392.00000000,0.00161634
393.00000000,0.00169937
394.00000000,0.00177761
395.00000000,0.00179454
396.00000000,0.00168772
397.00000000,0.00167557
398.00000000,0.00173425
399.00000000,0.00177074
400.00000000,0.00175118
401.00000000,0.00179797
402.00000000,0.00176174
403.00000000,0.00174166
404.00000000,0.00168507
405.00000000,0.00174614
406.00000000,0.00171151
407.00000000,0.00179718
408.00000000,0.00181727
409.00000000,0.00184741
410.00000000,0.00176174
411.00000000,0.00173636
412.00000000,0.00178368
413.00000000,0.00178924
414.00000000,0.00170093
415.00000000,0.00173108
416.00000000,0.00172473
417.00000000,0.00178396
418.00000000,0.00171680
419.00000000,0.00169671
420.00000000,0.00165309
421.00000000,0.00174694
422.00000000,0.00179610
423.00000000,0.00179190
424.00000000,0.00167186
425.00000000,0.00174693
426.00000000,0.00173530
427.00000000,0.00168350
428.00000000,0.00161635
429.00000000,0.00168614
430.00000000,0.00169035
431.00000000,0.00173901
432.00000000,0.00175645
433.00000000,0.00183419
434.00000000,0.00174853
435.00000000,0.00164386
436.00000000,0.00160314
437.00000000,0.00167003
438.00000000,0.00164701
439.00000000,0.00172052
440.00000000,0.00178819
441.00000000,0.00176016
442.00000000,0.00161632
443.00000000,0.00158911
444.00000000,0.00163220
445.00000000,0.00176809
446.00000000,0.00162692
447.00000000,0.00167556
448.00000000,0.00178288
449.00000000,0.00175223
450.00000000,0.00163325
451.00000000,0.00168085
452.00000000,0.00171445
453.00000000,0.00168088
454.00000000,0.00168799
455.00000000,0.00173373
456.00000000,0.00162163
457.00000000,0.00163326
458.00000000,0.00162955
459.00000000,0.00167055
460.00000000,0.00163512
461.00000000,0.00161212
462.00000000,0.00157931
463.00000000,0.00166234
464.00000000,0.00168507
465.00000000,0.00172050
466.00000000,0.00160312
467.00000000,0.00152647
468.00000000,0.00155290
469.00000000,0.00162746
470.00000000,0.00158223
471.00000000,0.00154337
472.00000000,0.00151059
473.00000000,0.00160683
474.00000000,0.00157933
475.00000000,0.00155448
476.00000000,0.00159255
477.00000000,0.00162269
478.00000000,0.00159782
479.00000000,0.00167292
480.00000000,0.00166657
481.00000000,0.00155660
482.00000000,0.00142601
483.00000000,0.00149580
484.00000000,0.00153967
485.00000000,0.00167292
486.00000000,0.00160575
487.00000000,0.00159625
488.00000000,0.00158197
489.00000000,0.00159546
490.00000000,0.00163220
491.00000000,0.00165970
492.00000000,0.00151112
493.00000000,0.00149447
494.00000000,0.00152646
495.00000000,0.00158040
496.00000000,0.00153413
497.00000000,0.00153572
498.00000000,0.00150134
499.00000000,0.00152250
500.00000000,0.00153122
501.00000000,0.00160075
502.00000000,0.00147886
503.00000000,0.00143155
504.00000000,0.00144450
505.00000000,0.00150637
506.00000000,0.00150794
507.00000000,0.00147384
508.00000000,0.00144925
509.00000000,0.00152488
510.00000000,0.00147887
511.00000000,0.00147729
512.00000000,0.00152910
513.00000000,0.00157510
514.00000000,0.00148176
515.00000000,0.00150160
516.00000000,0.00150028
517.00000000,0.00153545
518.00000000,0.00150266
519.00000000,0.00147466
520.00000000,0.00134668
521.00000000,0.00144821
522.00000000,0.00140750
523.00000000,0.00150637
524.00000000,0.00162956
525.00000000,0.00160789
526.00000000,0.00150266
527.00000000,0.00151958
528.00000000,0.00149605
529.00000000,0.00149976
530.00000000,0.00145243
531.00000000,0.00148257
532.00000000,0.00144608
533.00000000,0.00149315
534.00000000,0.00152380
535.00000000,0.00154601
536.00000000,0.00150952
537.00000000,0.00154073
538.00000000,0.00145005
539.00000000,0.00142440
540.00000000,0.00144979
541.00000000,0.00147994
542.00000000,0.00145242
543.00000000,0.00157246
544.00000000,0.00158991
545.00000000,0.00159097
546.00000000,0.00156082
547.00000000,0.00161740
548.00000000,0.00155553
549.00000000,0.00153810
550.00000000,0.00147359
551.00000000,0.00154630
552.00000000,0.00149473
553.00000000,0.00149316
554.00000000,0.00156611
555.00000000,0.00164120
556.00000000,0.00170227
557.00000000,0.00168614
558.00000000,0.00155288
559.00000000,0.00158646
560.00000000,0.00158460
561.00000000,0.00160154
562.00000000,0.00158990
563.00000000,0.00168086
564.00000000,0.00169037
565.00000000,0.00171258
566.00000000,0.00165071
567.00000000,0.00166235
568.00000000,0.00160577
569.00000000,0.00163856
570.00000000,0.00169036
571.00000000,0.00177602
572.00000000,0.00173795
573.00000000,0.00175224
574.00000000,0.00174852
575.00000000,0.00181568
576.00000000,0.00177231
577.00000000,0.00179717
578.00000000,0.00185956
579.00000000,0.00185799
580.00000000,0.00184370
581.00000000,0.00183684
582.00000000,0.00171944
583.00000000,0.00180509
584.00000000,0.00184633
585.00000000,0.00181568
586.00000000,0.00176438
587.00000000,0.00177338
588.00000000,0.00185957
589.00000000,0.00201662
590.00000000,0.00190212
591.00000000,0.00189763
592.00000000,0.00188334
593.00000000,0.00190820
594.00000000,0.00194945
595.00000000,0.00196373
596.00000000,0.00189657
597.00000000,0.00191350
598.00000000,0.00189129
599.00000000,0.00198224
600.00000000,0.00195208
601.00000000,0.00196637
602.00000000,0.00193623
603.00000000,0.00199282
604.00000000,0.00203669
605.00000000,0.00205361
606.00000000,0.00198380
607.00000000,0.00213821
608.00000000,0.00214772
609.00000000,0.00211443
610.00000000,0.00211336
611.00000000,0.00207478
612.00000000,0.00204991
613.00000000,0.00209592
614.00000000,0.00208692
615.00000000,0.00214087
616.00000000,0.00208428
617.00000000,0.00209592
618.00000000,0.00216094
619.00000000,0.00220959
620.00000000,0.00210806
621.00000000,0.00217787
622.00000000,0.00221910
623.00000000,0.00217257
624.00000000,0.00215565
625.00000000,0.00230477
626.00000000,0.00229841
627.00000000,0.00226246
628.00000000,0.00216094
629.00000000,0.00221225
630.00000000,0.00220060
631.00000000,0.00225454
632.00000000,0.00222439
633.00000000,0.00230741
634.00000000,0.00233541
635.00000000,0.00225717
636.00000000,0.00223231
637.00000000,0.00222281
638.00000000,0.00216094
639.00000000,0.00225455
640.00000000,0.00228255
641.00000000,0.00228626
642.00000000,0.00225611
643.00000000,0.00234706
644.00000000,0.00233808
645.00000000,0.00232593
646.00000000,0.00232221
647.00000000,0.00234971
648.00000000,0.00237243
649.00000000,0.00235500
650.00000000,0.00228255
651.00000000,0.00234972
652.00000000,0.00238039
653.00000000,0.00247927
654.00000000,0.00239095
655.00000000,0.00237615
656.00000000,0.00232749
657.00000000,0.00234178
658.00000000,0.00233542
659.00000000,0.00245281
660.00000000,0.00238829
661.00000000,0.00236820
662.00000000,0.00238301
663.00000000,0.00237086
664.00000000,0.00231163
665.00000000,0.00236030
666.00000000,0.00236187
667.00000000,0.00233122
668.00000000,0.00223762
669.00000000,0.00238673
670.00000000,0.00239888
671.00000000,0.00242903
672.00000000,0.00244118
673.00000000,0.00242638
674.00000000,0.00237245
675.00000000,0.00235502
676.00000000,0.00230370
677.00000000,0.00237350
678.00000000,0.00235657
679.00000000,0.00240788
680.00000000,0.00230370
681.00000000,0.00233385
682.00000000,0.00231428
683.00000000,0.00234972
684.00000000,0.00227197
685.00000000,0.00224925
686.00000000,0.00225348
687.00000000,0.00238408
688.00000000,0.00232484
689.00000000,0.00231534
690.00000000,0.00226670
691.00000000,0.00227570
692.00000000,0.00221646
693.00000000,0.00227305
694.00000000,0.00224818
695.00000000,0.00214087
696.00000000,0.00205255
697.00000000,0.00224396
698.00000000,0.00229314
699.00000000,0.00227042
700.00000000,0.00214508
701.00000000,0.00219901
702.00000000,0.00209749
703.00000000,0.00204833
704.00000000,0.00204727
705.00000000,0.00214086
706.00000000,0.00215829
707.00000000,0.00221753
708.00000000,0.00204991
709.00000000,0.00202982
710.00000000,0.00202877
711.00000000,0.00207213
712.00000000,0.00209220
713.00000000,0.00207212
714.00000000,0.00192830
715.00000000,0.00196638
716.00000000,0.00194680
717.00000000,0.00192672
718.00000000,0.00184634
719.00000000,0.00192143
720.00000000,0.00186749
721.00000000,0.00189764
722.00000000,0.00187542
723.00000000,0.00184741
724.00000000,0.00177152
725.00000000,0.00181488
726.00000000,0.00182255
727.00000000,0.00184476
728.00000000,0.00187542
729.00000000,0.00197166
730.00000000,0.00188863
731.00000000,0.00178659
732.00000000,0.00160840
733.00000000,0.00168085
734.00000000,0.00169352
735.00000000,0.00167821
736.00000000,0.00163749
737.00000000,0.00167820
738.00000000,0.00164832
739.00000000,0.00161264
740.00000000,0.00162426
741.00000000,0.00168086
742.00000000,0.00153914
743.00000000,0.00152222
744.00000000,0.00157429
745.00000000,0.00163219
746.00000000,0.00160576
747.00000000,0.00160683
748.00000000,0.00160946
749.00000000,0.00160444
750.00000000,0.00160313
751.00000000,0.00161741
752.00000000,0.00151325
753.00000000,0.00160948
754.00000000,0.00161898
755.00000000,0.00152222
756.00000000,0.00147885
757.00000000,0.00154338
758.00000000,0.00152011
759.00000000,0.00154602
760.00000000,0.00149235
761.00000000,0.00147940
762.00000000,0.00142626
763.00000000,0.00152568
764.00000000,0.00144451
765.00000000,0.00139798
766.00000000,0.00145772
767.00000000,0.00153280
768.00000000,0.00150266
769.00000000,0.00148786
770.00000000,0.00144529
771.00000000,0.00137735
772.00000000,0.00135461
773.00000000,0.00150374
774.00000000,0.00150796
775.00000000,0.00147993
776.00000000,0.00144503
777.00000000,0.00140617
778.00000000,0.00144899
779.00000000,0.00153545
780.00000000,0.00154627
781.00000000,0.00154152
782.00000000,0.00145243
783.00000000,0.00153016
784.00000000,0.00156082
785.00000000,0.00163856
786.00000000,0.00161372
787.00000000,0.00160949
788.00000000,0.00152832
789.00000000,0.00159309
790.00000000,0.00166128
791.00000000,0.00170464
792.00000000,0.00170358
793.00000000,0.00174166
794.00000000,0.00169037
795.00000000,0.00171258
796.00000000,0.00171944
797.00000000,0.00173901
798.00000000,0.00170887
799.00000000,0.00177338
800.00000000,0.00179082
801.00000000,0.00180511
802.00000000,0.00179346
803.00000000,0.00183682
804.00000000,0.00181990
805.00000000,0.00191615
806.00000000,0.00190715
807.00000000,0.00188706
808.00000000,0.00187013
809.00000000,0.00194523
810.00000000,0.00194416
811.00000000,0.00196373
812.00000000,0.00199175
813.00000000,0.00209513
814.00000000,0.00218212
815.00000000,0.00222283
816.00000000,0.00225612
817.00000000,0.00231270
818.00000000,0.00232485
819.00000000,0.00238144
820.00000000,0.00241209
821.00000000,0.00248982
822.00000000,0.00248876
823.00000000,0.00252950
824.00000000,0.00253106
825.00000000,0.00261143
826.00000000,0.00258657
827.00000000,0.00265109
828.00000000,0.00266588
829.00000000,0.00269869
830.00000000,0.00279544
831.00000000,0.00286788
832.00000000,0.00283508
833.00000000,0.00294718
834.00000000,0.00302542
835.00000000,0.00297626
836.00000000,0.00300428
837.00000000,0.00315076
838.00000000,0.00313911
839.00000000,0.00319834
840.00000000,0.00323428
841.00000000,0.00335432
842.00000000,0.00337440
843.00000000,0.00343363
844.00000000,0.00345635
845.00000000,0.00353409
846.00000000,0.00360440
847.00000000,0.00366363
848.00000000,0.00368635
849.00000000,0.00387515
850.00000000,0.00388201
851.00000000,0.00385927
852.00000000,0.00384762
853.00000000,0.00395972
854.00000000,0.00400095
855.00000000,0.00405754
856.00000000,0.00405382
857.00000000,0.00412365
858.00000000,0.00411993
859.00000000,0.00422675
860.00000000,0.00428118
861.00000000,0.00434836
862.00000000,0.00433936
863.00000000,0.00446204
864.00000000,0.00449267
865.00000000,0.00457305
866.00000000,0.00463016
867.00000000,0.00471319
868.00000000,0.00459052
869.00000000,0.00468149
870.00000000,0.00474384
871.00000000,0.00481895
872.00000000,0.00488396
873.00000000,0.00499871
874.00000000,0.00502935
875.00000000,0.00508859
876.00000000,0.00488660
877.00000000,0.00511503
878.00000000,0.00511131
879.00000000,0.00504629
880.00000000,0.00501084
881.00000000,0.00517054
882.00000000,0.00528315
883.00000000,0.00539528
884.00000000,0.00527258
885.00000000,0.00521022
886.00000000,0.00527785
887.00000000,0.00556973
888.00000000,0.00559509
889.00000000,0.00551952
890.00000000,0.00547616
891.00000000,0.00574954
892.00000000,0.00570351
893.00000000,0.00576539
894.00000000,0.00572993
895.00000000,0.00579446
896.00000000,0.00574580
897.00000000,0.00578654
898.00000000,0.00574580
899.00000000,0.00580769
900.00000000,0.00576960
901.00000000,0.00590552
902.00000000,0.00586479
903.00000000,0.00581828
904.00000000,0.00574053
905.00000000,0.00588172
906.00000000,0.00584626
907.00000000,0.00579448
908.00000000,0.00573522
909.00000000,0.00582619
910.00000000,0.00583569
911.00000000,0.00586850
912.00000000,0.00567972
913.00000000,0.00573367
914.00000000,0.00575374
915.00000000,0.00575218
916.00000000,0.00559511
917.00000000,0.00567286
918.00000000,0.00572730
919.00000000,0.00580242
920.00000000,0.00572469
921.00000000,0.00572045
922.00000000,0.00566649
923.00000000,0.00558827
924.00000000,0.00558719
925.00000000,0.00576011
926.00000000,0.00559512
927.00000000,0.00562528
928.00000000,0.00561364
929.00000000,0.00553805
930.00000000,0.00528317
931.00000000,0.00540058
932.00000000,0.00537040
933.00000000,0.00539527
934.00000000,0.00532546
935.00000000,0.00525781
936.00000000,0.00518799
937.00000000,0.00521021
938.00000000,0.00511661
939.00000000,0.00507275
940.00000000,0.00499501
941.00000000,0.00505952
942.00000000,0.00505050
943.00000000,0.00501192
944.00000000,0.00484430
945.00000000,0.00490355
946.00000000,0.00479407
947.00000000,0.00466296
948.00000000,0.00455615
949.00000000,0.00450434
950.00000000,0.00433143
951.00000000,0.00446733
952.00000000,0.00441866
953.00000000,0.00445940
954.00000000,0.00435523
955.00000000,0.00422940
956.00000000,0.00401683
957.00000000,0.00405755
958.00000000,0.00399832
959.00000000,0.00395975
960.00000000,0.00386349
961.00000000,0.00385927
962.00000000,0.00370222
963.00000000,0.00377997
964.00000000,0.00364934
965.00000000,0.00355789
966.00000000,0.00356740
967.00000000,0.00353938
968.00000000,0.00334004
969.00000000,0.00335433
970.00000000,0.00322637
971.00000000,0.00318512
972.00000000,0.00303864
973.00000000,0.00303178
974.00000000,0.00292762
975.00000000,0.00290226
976.00000000,0.00282982
977.00000000,0.00288376
978.00000000,0.00279015
979.00000000,0.00266698
980.00000000,0.00253293
981.00000000,0.00254007
982.00000000,0.00239095
983.00000000,0.00235764
984.00000000,0.00228519
985.00000000,0.00229685
986.00000000,0.00226669
987.00000000,0.00219638
988.00000000,0.00213715
989.00000000,0.00212765
990.00000000,0.00201553
991.00000000,0.00204303
992.00000000,0.00200761
993.00000000,0.00201133
994.00000000,0.00189657
995.00000000,0.00190820
996.00000000,0.00185691
997.00000000,0.00187385
998.00000000,0.00180670
999.00000000,0.00176545
1000.00000000,0.00171944
1001.00000000,0.00167557
1002.00000000,0.00146830
1003.00000000,0.00152487
1004.00000000,0.00152380
1005.00000000,0.00144556
1006.00000000,0.00142442
1007.00000000,0.00138213
1008.00000000,0.00138634
1009.00000000,0.00147728
1010.00000000,0.00143656
1011.00000000,0.00148786
1012.00000000,0.00140483
1013.00000000,0.00134801
1014.00000000,0.00137920
1015.00000000,0.00139085
1016.00000000,0.00136811
1017.00000000,0.00146486
1018.00000000,0.00156874
1019.00000000,0.00159624
1020.00000000,0.00158911
1021.00000000,0.00160684
1022.00000000,0.00163061
1023.00000000,0.00168350
1024.00000000,0.00164199
1025.00000000,0.00179983
1026.00000000,0.00184370
1027.00000000,0.00180511
1028.00000000,0.00180668
1029.00000000,0.00185056
1030.00000000,0.00187014
1031.00000000,0.00199019
1032.00000000,0.00206314
1033.00000000,0.00218316
1034.00000000,0.00225876
1035.00000000,0.00237615
1036.00000000,0.00247290
1037.00000000,0.00254800
1038.00000000,0.00261831
1039.00000000,0.00281237
1040.00000000,0.00295670
1041.00000000,0.00312697
1042.00000000,0.00316554
1043.00000000,0.00323535
1044.00000000,0.00339556
1045.00000000,0.00357640
1046.00000000,0.00368637
1047.00000000,0.00380905
1048.00000000,0.00386613
1049.00000000,0.00405754
1050.00000000,0.00413578
1051.00000000,0.00429813
1052.00000000,0.00440016
1053.00000000,0.00463124
1054.00000000,0.00472003
1055.00000000,0.00487180
1056.00000000,0.00495534
1057.00000000,0.00532126
1058.00000000,0.00548674
1059.00000000,0.00558563
1060.00000000,0.00578017
1061.00000000,0.00605884
1062.00000000,0.00625603
1063.00000000,0.00647655
1064.00000000,0.00664467
1065.00000000,0.00687574
1066.00000000,0.00705179
1067.00000000,0.00738598
1068.00000000,0.00757788
1069.00000000,0.00789623
1070.00000000,0.00804584
1071.00000000,0.00839059
1072.00000000,0.00851375
1073.00000000,0.00867084
1074.00000000,0.00888388
1075.00000000,0.00924186
1076.00000000,0.00947343
1077.00000000,0.00978913
1078.00000000,0.00985939
1079.00000000,0.01023062
1080.00000000,0.01056528
1081.00000000,0.01089684
1082.00000000,0.01099355
1083.00000000,0.01124051
1084.00000000,0.01146413
1085.00000000,0.01190410
1086.00000000,0.01212505
1087.00000000,0.01243547
1088.00000000,0.01250575
1089.00000000,0.01275801
1090.00000000,0.01297896
1091.00000000,0.01339514
1092.00000000,0.01355265
1093.00000000,0.01386838
1094.00000000,0.01384349
1095.00000000,0.01408253
1096.00000000,0.01446212
1097.00000000,0.01502370
1098.00000000,0.01518647
1099.00000000,0.01543873
1100.00000000,0.01599807
1101.00000000,0.01634553
1102.00000000,0.01605097
1103.00000000,0.01626888
1104.00000000,0.01660878
1105.00000000,0.01688486
1106.00000000,0.01704766
1107.00000000,0.01732107
1108.00000000,0.01750499
1109.00000000,0.01822522
1110.00000000,0.01872111
1111.00000000,0.01887823
1112.00000000,0.01898018
1113.00000000,0.01952856
1114.00000000,0.01968341
1115.00000000,0.01989077
1116.00000000,0.02001387
1117.00000000,0.02042214
1118.00000000,0.02072767
1119.00000000,0.02085307
1120.00000000,0.02110308
1121.00000000,0.02131305
1122.00000000,0.02147846
1123.00000000,0.02179158
1124.00000000,0.02177457
1125.00000000,0.02192113
1126.00000000,0.02212354
1127.00000000,0.02227537
1128.00000000,0.02234296
1129.00000000,0.02242872
1130.00000000,0.02238000
1131.00000000,0.02255825
1132.00000000,0.02270515
1133.00000000,0.02298125
1134.00000000,0.02317572
1135.00000000,0.02338310
1136.00000000,0.02326033
1137.00000000,0.02313724
1138.00000000,0.02327091
1139.00000000,0.02347827
1140.00000000,0.02368068
1141.00000000,0.02411803
1142.00000000,0.02444207
1143.00000000,0.02469703
1144.00000000,0.02477518
1145.00000000,0.02472875
1146.00000000,0.02481485
1147.00000000,0.02501957
1148.00000000,0.02499725
1149.00000000,0.02502220
1150.00000000,0.02501309
1151.00000000,0.02505920
1152.00000000,0.02518494
