t(s),U1(V),U2(V)
"2,355,000","0,394476","-0,015780"
"2,356,000","0,389217","-0,015780"
"2,357,000","0,394476","-0,015780"
"2,358,000","0,394476","-0,021040"
"2,359,000","0,394476","-0,021040"
"2,360,000","0,394476","-0,015780"
"2,361,000","0,394476","-0,015780"
"2,362,000","0,394476","-0,015780"
"2,363,000","0,394476","-0,021040"
"2,364,000","0,394476","-0,015780"
"2,365,000","0,394476","-0,015780"
"2,366,000","0,394476","-0,015780"
"2,367,000","0,394476","-0,015780"
"2,368,000","0,389217","-0,015780"
"2,369,000","0,394476","-0,015780"
"2,370,000","0,394476","-0,015780"
"2,371,000","0,394476","-0,015780"
"2,372,000","0,394476","-0,015780"
"2,373,000","0,394476","-0,015780"
"2,374,000","0,389217","-0,015780"
"2,375,000","0,394476","-0,015780"
"2,376,000","0,389217","-0,015780"
"2,377,000","0,389217","-0,015780"
"2,378,000","0,394476","-0,015780"
"2,379,000","0,394476","-0,015780"
"2,380,000","0,394476","-0,015780"
"2,381,000","0,394476","-0,015780"
"2,382,000","0,389217","-0,015780"
"2,383,000","0,394476","-0,015780"
"2,384,000","0,389217","-0,010520"
"2,385,000","0,389217","-0,010520"
"2,386,000","0,394476","-0,015780"
"2,387,000","0,394476","-0,010520"
"2,388,000","0,394476","-0,015780"
"2,389,000","0,394476","-0,010520"
"2,390,000","0,389217","-0,015780"
"2,391,000","0,389217","-0,015780"
"2,392,000","0,389217","-0,010520"
"2,393,000","0,394476","-0,015780"
"2,394,000","0,394476","-0,010520"
"2,395,000","0,394476","-0,010520"
"2,396,000","0,394476","-0,010520"
"2,397,000","0,394476","-0,010520"
"2,398,000","0,394476","-0,010520"
"2,399,000","0,394476","-0,015780"
"2,400,000","0,394476","-0,010520"
"2,401,000","0,389217","-0,010520"
"2,402,000","0,389217","-0,010520"
"2,403,000","0,389217","-0,015780"
"2,404,000","0,389217","-0,010520"
"2,405,000","0,394476","-0,010520"
"2,406,000","0,389217","-0,010520"
"2,407,000","0,389217","-0,010520"
"2,408,000","0,389217","-0,010520"
"2,409,000","0,389217","-0,010520"
"2,410,000","0,389217","-0,015780"
"2,411,000","0,389217","-0,010520"
"2,412,000","0,389217","-0,010520"
"2,413,000","0,389217","-0,010520"
"2,414,000","0,389217","-0,010520"
"2,415,000","0,389217","-0,010520"
"2,416,000","0,389217","-0,010520"
"2,417,000","0,389217","-0,010520"
"2,418,000","0,389217","-0,010520"
"2,419,000","0,389217","-0,005260"
"2,420,000","0,389217","-0,010520"
"2,421,000","0,383957","-0,010520"
"2,422,000","0,389217","-0,010520"
"2,423,000","0,389217","-0,010520"
"2,424,000","0,389217","-0,010520"
"2,425,000","0,383957","-0,010520"
"2,426,000","0,389217","-0,010520"
"2,427,000","0,383957","-0,005260"
"2,428,000","0,383957","-0,010520"
"2,429,000","0,383957","-0,005260"
"2,430,000","0,383957","-0,005260"
"2,431,000","0,383957","-0,005260"
"2,432,000","0,383957","-0,005260"
"2,433,000","0,383957","-0,005260"
"2,434,000","0,383957","-0,005260"
"2,435,000","0,383957","-0,005260"
"2,436,000","0,383957","-0,005260"
"2,437,000","0,383957","-0,010520"
"2,438,000","0,383957","-0,005260"
"2,439,000","0,383957","-0,005260"
"2,440,000","0,383957","-0,005260"
"2,441,000","0,383957","-0,005260"
"2,442,000","0,378697","-0,010520"
"2,443,000","0,383957","-0,005260"
"2,444,000","0,383957","-0,005260"
"2,445,000","0,383957","-0,005260"
"2,446,000","0,378697","-0,005260"
"2,447,000","0,383957","-0,005260"
"2,448,000","0,383957","-0,005260"
"2,449,000","0,378697","-0,005260"
"2,450,000","0,378697","-0,005260"
"2,451,000","0,378697","-0,005260"
"2,452,000","0,378697","-0,005260"
"2,453,000","0,378697","-0,005260"
"2,454,000","0,378697","-0,005260"
"2,455,000","0,378697","-0,005260"
"2,456,000","0,378697","-0,005260"
"2,457,000","0,378697","-0,005260"
"2,458,000","0,378697","-0,005260"
"2,459,000","0,373438","-0,005260"
"2,460,000","0,373438","-0,005260"
"2,461,000","0,378697","-0,005260"
"2,462,000","0,373438","-0,005260"
"2,463,000","0,373438","-0,005260"
"2,464,000","0,373438","-0,005260"
"2,465,000","0,373438","0,000000"
"2,466,000","0,373438","-0,005260"
"2,467,000","0,373438","0,000000"
"2,468,000","0,373438","-0,005260"
"2,469,000","0,373438","0,000000"
"2,470,000","0,373438","-0,005260"
"2,471,000","0,373438","-0,005260"
"2,472,000","0,373438","0,000000"
"2,473,000","0,373438","-0,005260"
"2,474,000","0,373438","-0,005260"
"2,475,000","0,368178","-0,005260"
"2,476,000","0,368178","-0,005260"
"2,477,000","0,368178","0,000000"
"2,478,000","0,368178","-0,005260"
"2,479,000","0,368178","0,000000"
"2,480,000","0,362918","0,000000"
"2,481,000","0,368178","0,000000"
"2,482,000","0,362918","0,000000"
"2,483,000","0,362918","0,000000"
"2,484,000","0,368178","0,000000"
"2,485,000","0,362918","0,000000"
"2,486,000","0,362918","0,000000"
"2,487,000","0,368178","0,000000"
"2,488,000","0,362918","0,000000"
"2,489,000","0,362918","0,000000"
"2,490,000","0,362918","0,000000"
"2,491,000","0,362918","0,000000"
"2,492,000","0,362918","0,000000"
"2,493,000","0,357659","0,000000"
"2,494,000","0,362918","0,005260"
"2,495,000","0,357659","0,000000"
"2,496,000","0,357659","0,000000"
"2,497,000","0,357659","0,000000"
"2,498,000","0,357659","0,000000"
"2,499,000","0,357659","0,000000"
"2,500,000","0,352399","0,000000"
"2,501,000","0,357659","0,000000"
"2,502,000","0,357659","0,000000"
"2,503,000","0,357659","0,005260"
"2,504,000","0,357659","0,000000"
"2,505,000","0,352399","0,000000"
"2,506,000","0,352399","0,005260"
"2,507,000","0,352399","0,005260"
"2,508,000","0,352399","0,005260"
"2,509,000","0,352399","0,005260"
"2,510,000","0,347139","0,005260"
"2,511,000","0,347139","0,005260"
"2,512,000","0,347139","0,005260"
"2,513,000","0,347139","0,005260"
"2,514,000","0,347139","0,005260"
"2,515,000","0,347139","0,005260"
"2,516,000","0,347139","0,005260"
"2,517,000","0,347139","0,005260"
"2,518,000","0,347139","0,005260"
"2,519,000","0,347139","0,005260"
"2,520,000","0,341879","0,000000"
"2,521,000","0,341879","0,005260"
"2,522,000","0,341879","0,005260"
"2,523,000","0,341879","0,005260"
"2,524,000","0,341879","0,005260"
"2,525,000","0,341879","0,005260"
"2,526,000","0,341879","0,005260"
"2,527,000","0,341879","0,005260"
"2,528,000","0,341879","0,005260"
"2,529,000","0,336620","0,005260"
"2,530,000","0,341879","0,005260"
"2,531,000","0,336620","0,005260"
"2,532,000","0,336620","0,005260"
"2,533,000","0,336620","0,005260"
"2,534,000","0,336620","0,005260"
"2,535,000","0,336620","0,005260"
"2,536,000","0,331360","0,005260"
"2,537,000","0,331360","0,010520"
"2,538,000","0,331360","0,010520"
"2,539,000","0,331360","0,005260"
"2,540,000","0,331360","0,005260"
"2,541,000","0,331360","0,010520"
"2,542,000","0,331360","0,010520"
"2,543,000","0,326100","0,005260"
"2,544,000","0,331360","0,005260"
"2,545,000","0,326100","0,010520"
"2,546,000","0,326100","0,010520"
"2,547,000","0,326100","0,010520"
"2,548,000","0,326100","0,005260"
"2,549,000","0,326100","0,010520"
"2,550,000","0,326100","0,010520"
"2,551,000","0,320841","0,010520"
"2,552,000","0,326100","0,010520"
"2,553,000","0,326100","0,010520"
"2,554,000","0,320841","0,010520"
"2,555,000","0,320841","0,010520"
"2,556,000","0,315581","0,010520"
"2,557,000","0,320841","0,010520"
"2,558,000","0,315581","0,010520"
"2,559,000","0,315581","0,010520"
"2,560,000","0,315581","0,010520"
"2,561,000","0,315581","0,010520"
"2,562,000","0,315581","0,010520"
"2,563,000","0,315581","0,010520"
"2,564,000","0,315581","0,010520"
"2,565,000","0,315581","0,010520"
"2,566,000","0,310321","0,010520"
"2,567,000","0,310321","0,010520"
"2,568,000","0,310321","0,010520"
"2,569,000","0,310321","0,010520"
"2,570,000","0,310321","0,015780"
"2,571,000","0,310321","0,010520"
"2,572,000","0,305062","0,010520"
"2,573,000","0,305062","0,010520"
"2,574,000","0,305062","0,010520"
"2,575,000","0,305062","0,010520"
"2,576,000","0,299802","0,010520"
"2,577,000","0,299802","0,010520"
"2,578,000","0,299802","0,015780"
"2,579,000","0,299802","0,010520"
"2,580,000","0,299802","0,015780"
"2,581,000","0,299802","0,015780"
"2,582,000","0,294542","0,010520"
"2,583,000","0,299802","0,015780"
"2,584,000","0,299802","0,015780"
"2,585,000","0,294542","0,015780"
"2,586,000","0,294542","0,015780"
"2,587,000","0,294542","0,015780"
"2,588,000","0,294542","0,015780"
"2,589,000","0,294542","0,015780"
"2,590,000","0,289283","0,015780"
"2,591,000","0,289283","0,015780"
"2,592,000","0,289283","0,015780"
"2,593,000","0,289283","0,015780"
"2,594,000","0,289283","0,015780"
"2,595,000","0,289283","0,015780"
"2,596,000","0,289283","0,015780"
"2,597,000","0,284023","0,015780"
"2,598,000","0,284023","0,015780"
"2,599,000","0,284023","0,015780"
"2,600,000","0,284023","0,015780"
"2,601,000","0,278763","0,015780"
"2,602,000","0,278763","0,015780"
"2,603,000","0,278763","0,015780"
"2,604,000","0,278763","0,021040"
"2,605,000","0,278763","0,015780"
"2,606,000","0,273504","0,015780"
"2,607,000","0,273504","0,015780"
"2,608,000","0,273504","0,021040"
"2,609,000","0,273504","0,015780"
"2,610,000","0,273504","0,021040"
"2,611,000","0,273504","0,015780"
"2,612,000","0,273504","0,021040"
"2,613,000","0,273504","0,015780"
"2,614,000","0,268244","0,015780"
"2,615,000","0,268244","0,015780"
"2,616,000","0,268244","0,021040"
"2,617,000","0,268244","0,015780"
"2,618,000","0,262984","0,015780"
"2,619,000","0,262984","0,021040"
"2,620,000","0,262984","0,015780"
"2,621,000","0,262984","0,021040"
"2,622,000","0,262984","0,015780"
"2,623,000","0,262984","0,021040"
"2,624,000","0,262984","0,021040"
"2,625,000","0,257725","0,021040"
"2,626,000","0,257725","0,021040"
"2,627,000","0,257725","0,021040"
"2,628,000","0,252465","0,021040"
"2,629,000","0,257725","0,021040"
"2,630,000","0,252465","0,021040"
"2,631,000","0,252465","0,021040"
"2,632,000","0,252465","0,021040"
"2,633,000","0,252465","0,021040"
"2,634,000","0,252465","0,021040"
"2,635,000","0,247205","0,021040"
"2,636,000","0,247205","0,021040"
"2,637,000","0,247205","0,021040"
"2,638,000","0,241945","0,021040"
"2,639,000","0,241945","0,021040"
"2,640,000","0,241945","0,021040"
"2,641,000","0,241945","0,021040"
"2,642,000","0,241945","0,021040"
"2,643,000","0,241945","0,021040"
"2,644,000","0,241945","0,021040"
"2,645,000","0,236686","0,026300"
"2,646,000","0,236686","0,021040"
"2,647,000","0,236686","0,021040"
"2,648,000","0,236686","0,021040"
"2,649,000","0,231426","0,026300"
"2,650,000","0,231426","0,026300"
"2,651,000","0,236686","0,021040"
"2,652,000","0,231426","0,026300"
"2,653,000","0,231426","0,026300"
"2,654,000","0,226166","0,026300"
"2,655,000","0,226166","0,026300"
"2,656,000","0,226166","0,026300"
"2,657,000","0,226166","0,021040"
"2,658,000","0,226166","0,026300"
"2,659,000","0,220907","0,026300"
"2,660,000","0,220907","0,026300"
"2,661,000","0,220907","0,026300"
"2,662,000","0,220907","0,026300"
"2,663,000","0,215647","0,026300"
"2,664,000","0,220907","0,026300"
"2,665,000","0,215647","0,026300"
"2,666,000","0,215647","0,026300"
"2,667,000","0,210387","0,021040"
"2,668,000","0,210387","0,026300"
"2,669,000","0,210387","0,026300"
"2,670,000","0,210387","0,026300"
"2,671,000","0,210387","0,026300"
"2,672,000","0,210387","0,026300"
"2,673,000","0,210387","0,026300"
"2,674,000","0,210387","0,026300"
"2,675,000","0,205128","0,026300"
"2,676,000","0,205128","0,026300"
"2,677,000","0,205128","0,026300"
"2,678,000","0,205128","0,026300"
"2,679,000","0,205128","0,026300"
"2,680,000","0,199868","0,026300"
"2,681,000","0,199868","0,026300"
"2,682,000","0,199868","0,026300"
"2,683,000","0,194608","0,026300"
"2,684,000","0,194608","0,026300"
"2,685,000","0,194608","0,026300"
"2,686,000","0,194608","0,026300"
"2,687,000","0,189349","0,031560"
"2,688,000","0,189349","0,031560"
"2,689,000","0,189349","0,031560"
"2,690,000","0,189349","0,026300"
"2,691,000","0,184089","0,031560"
"2,692,000","0,184089","0,031560"
"2,693,000","0,184089","0,031560"
"2,694,000","0,184089","0,026300"
"2,695,000","0,178829","0,031560"
"2,696,000","0,184089","0,031560"
"2,697,000","0,178829","0,031560"
"2,698,000","0,178829","0,031560"
"2,699,000","0,173570","0,026300"
"2,700,000","0,173570","0,031560"
"2,701,000","0,178829","0,031560"
"2,702,000","0,173570","0,031560"
"2,703,000","0,173570","0,031560"
"2,704,000","0,173570","0,031560"
"2,705,000","0,168310","0,031560"
"2,706,000","0,168310","0,031560"
"2,707,000","0,168310","0,031560"
"2,708,000","0,163050","0,031560"
"2,709,000","0,168310","0,031560"
"2,710,000","0,163050","0,031560"
"2,711,000","0,163050","0,031560"
"2,712,000","0,163050","0,031560"
"2,713,000","0,157791","0,031560"
"2,714,000","0,157791","0,031560"
"2,715,000","0,157791","0,031560"
"2,716,000","0,157791","0,031560"
"2,717,000","0,152531","0,031560"
"2,718,000","0,157791","0,031560"
"2,719,000","0,152531","0,031560"
"2,720,000","0,152531","0,031560"
"2,721,000","0,147271","0,031560"
"2,722,000","0,152531","0,031560"
"2,723,000","0,152531","0,031560"
"2,724,000","0,147271","0,031560"
"2,725,000","0,147271","0,031560"
"2,726,000","0,147271","0,036820"
"2,727,000","0,142011","0,031560"
"2,728,000","0,142011","0,031560"
"2,729,000","0,136752","0,031560"
"2,730,000","0,142011","0,036820"
"2,731,000","0,136752","0,031560"
"2,732,000","0,136752","0,031560"
"2,733,000","0,136752","0,036820"
"2,734,000","0,131492","0,031560"
"2,735,000","0,131492","0,031560"
"2,736,000","0,131492","0,031560"
"2,737,000","0,131492","0,031560"
"2,738,000","0,131492","0,036820"
"2,739,000","0,126232","0,031560"
"2,740,000","0,126232","0,036820"
"2,741,000","0,126232","0,036820"
"2,742,000","0,126232","0,036820"
"2,743,000","0,126232","0,036820"
"2,744,000","0,120973","0,036820"
"2,745,000","0,120973","0,036820"
"2,746,000","0,120973","0,036820"
"2,747,000","0,120973","0,036820"
"2,748,000","0,120973","0,036820"
"2,749,000","0,115713","0,036820"
"2,750,000","0,115713","0,036820"
"2,751,000","0,110453","0,036820"
"2,752,000","0,115713","0,036820"
"2,753,000","0,110453","0,036820"
"2,754,000","0,110453","0,036820"
"2,755,000","0,110453","0,036820"
"2,756,000","0,110453","0,036820"
"2,757,000","0,105194","0,036820"
"2,758,000","0,105194","0,036820"
"2,759,000","0,105194","0,036820"
"2,760,000","0,099934","0,036820"
"2,761,000","0,099934","0,036820"
"2,762,000","0,099934","0,036820"
"2,763,000","0,099934","0,036820"
"2,764,000","0,099934","0,036820"
"2,765,000","0,094674","0,042080"
"2,766,000","0,094674","0,036820"
"2,767,000","0,094674","0,042080"
"2,768,000","0,089415","0,042080"
"2,769,000","0,089415","0,036820"
"2,770,000","0,089415","0,036820"
"2,771,000","0,084155","0,042080"
"2,772,000","0,089415","0,036820"
"2,773,000","0,084155","0,042080"
"2,774,000","0,084155","0,036820"
"2,775,000","0,084155","0,036820"
"2,776,000","0,078895","0,036820"
"2,777,000","0,078895","0,036820"
"2,778,000","0,078895","0,042080"
"2,779,000","0,078895","0,036820"
"2,780,000","0,078895","0,036820"
"2,781,000","0,073636","0,042080"
"2,782,000","0,073636","0,042080"
"2,783,000","0,073636","0,042080"
"2,784,000","0,073636","0,042080"
"2,785,000","0,068376","0,042080"
"2,786,000","0,068376","0,036820"
"2,787,000","0,063116","0,042080"
"2,788,000","0,063116","0,042080"
"2,789,000","0,063116","0,042080"
"2,790,000","0,063116","0,042080"
"2,791,000","0,057857","0,042080"
"2,792,000","0,063116","0,042080"
"2,793,000","0,063116","0,042080"
"2,794,000","0,057857","0,042080"
"2,795,000","0,057857","0,042080"
"2,796,000","0,057857","0,042080"
"2,797,000","0,052597","0,042080"
"2,798,000","0,052597","0,042080"
"2,799,000","0,052597","0,042080"
"2,800,000","0,052597","0,042080"
"2,801,000","0,047337","0,042080"
"2,802,000","0,047337","0,042080"
"2,803,000","0,047337","0,042080"
"2,804,000","0,047337","0,042080"
"2,805,000","0,042077","0,042080"
"2,806,000","0,042077","0,042080"
"2,807,000","0,042077","0,042080"
"2,808,000","0,036818","0,042080"
"2,809,000","0,042077","0,042080"
"2,810,000","0,036818","0,042080"
"2,811,000","0,036818","0,042080"
"2,812,000","0,036818","0,042080"
"2,813,000","0,031558","0,042080"
"2,814,000","0,031558","0,042080"
"2,815,000","0,031558","0,042080"
"2,816,000","0,031558","0,047340"
"2,817,000","0,026298","0,042080"
"2,818,000","0,026298","0,042080"
"2,819,000","0,026298","0,042080"
"2,820,000","0,021039","0,042080"
"2,821,000","0,026298","0,047340"
"2,822,000","0,021039","0,042080"
"2,823,000","0,021039","0,047340"
"2,824,000","0,015779","0,042080"
"2,825,000","0,015779","0,042080"
"2,826,000","0,015779","0,042080"
"2,827,000","0,015779","0,042080"
"2,828,000","0,015779","0,047340"
"2,829,000","0,010519","0,047340"
"2,830,000","0,010519","0,042080"
"2,831,000","0,010519","0,042080"
"2,832,000","0,005260","0,042080"
"2,833,000","0,005260","0,042080"
"2,834,000","0,005260","0,042080"
"2,835,000","0,005260","0,042080"
"2,836,000","0,000000","0,042080"
"2,837,000","0,000000","0,047340"
"2,838,000","0,000000","0,047340"
"2,839,000","-0,005260","0,047340"
"2,840,000","0,000000","0,047340"
"2,841,000","-0,005260","0,047340"
"2,842,000","-0,005260","0,047340"
"2,843,000","-0,005260","0,047340"
"2,844,000","-0,010519","0,047340"
"2,845,000","-0,010519","0,047340"
"2,846,000","-0,010519","0,042080"
"2,847,000","-0,010519","0,047340"
"2,848,000","-0,010519","0,047340"
"2,849,000","-0,015779","0,047340"
"2,850,000","-0,015779","0,047340"
"2,851,000","-0,021039","0,042080"
"2,852,000","-0,021039","0,047340"
"2,853,000","-0,021039","0,047340"
"2,854,000","-0,021039","0,042080"
"2,855,000","-0,021039","0,047340"
"2,856,000","-0,021039","0,047340"
"2,857,000","-0,026298","0,047340"
"2,858,000","-0,031558","0,047340"
"2,859,000","-0,026298","0,042080"
"2,860,000","-0,031558","0,047340"
"2,861,000","-0,031558","0,047340"
"2,862,000","-0,036818","0,047340"
"2,863,000","-0,036818","0,047340"
"2,864,000","-0,036818","0,047340"
"2,865,000","-0,036818","0,047340"
"2,866,000","-0,036818","0,047340"
"2,867,000","-0,036818","0,047340"
"2,868,000","-0,042077","0,052600"
"2,869,000","-0,042077","0,047340"
"2,870,000","-0,042077","0,047340"
"2,871,000","-0,042077","0,047340"
"2,872,000","-0,047337","0,047340"
"2,873,000","-0,047337","0,047340"
"2,874,000","-0,047337","0,047340"
"2,875,000","-0,052597","0,047340"
"2,876,000","-0,052597","0,047340"
"2,877,000","-0,052597","0,047340"
"2,878,000","-0,052597","0,047340"
"2,879,000","-0,057857","0,047340"
"2,880,000","-0,057857","0,047340"
"2,881,000","-0,057857","0,047340"
"2,882,000","-0,057857","0,047340"
"2,883,000","-0,057857","0,047340"
"2,884,000","-0,063116","0,047340"
"2,885,000","-0,063116","0,047340"
"2,886,000","-0,068376","0,047340"
"2,887,000","-0,063116","0,047340"
"2,888,000","-0,063116","0,047340"
"2,889,000","-0,068376","0,047340"
"2,890,000","-0,068376","0,052600"
"2,891,000","-0,073636","0,047340"
"2,892,000","-0,073636","0,047340"
"2,893,000","-0,073636","0,052600"
"2,894,000","-0,073636","0,047340"
"2,895,000","-0,078895","0,047340"
"2,896,000","-0,073636","0,047340"
"2,897,000","-0,078895","0,047340"
"2,898,000","-0,078895","0,052600"
"2,899,000","-0,084155","0,047340"
"2,900,000","-0,084155","0,047340"
"2,901,000","-0,084155","0,052600"
"2,902,000","-0,084155","0,047340"
"2,903,000","-0,084155","0,052600"
"2,904,000","-0,084155","0,047340"
"2,905,000","-0,094674","0,052600"
"2,906,000","-0,089415","0,047340"
"2,907,000","-0,089415","0,052600"
"2,908,000","-0,094674","0,052600"
"2,909,000","-0,094674","0,047340"
"2,910,000","-0,094674","0,052600"
"2,911,000","-0,099934","0,047340"
"2,912,000","-0,094674","0,052600"
"2,913,000","-0,099934","0,052600"
"2,914,000","-0,099934","0,052600"
"2,915,000","-0,105194","0,052600"
"2,916,000","-0,105194","0,052600"
"2,917,000","-0,105194","0,047340"
"2,918,000","-0,105194","0,047340"
"2,919,000","-0,105194","0,052600"
"2,920,000","-0,110453","0,052600"
"2,921,000","-0,110453","0,047340"
"2,922,000","-0,110453","0,052600"
"2,923,000","-0,115713","0,052600"
"2,924,000","-0,115713","0,052600"
"2,925,000","-0,115713","0,052600"
"2,926,000","-0,115713","0,052600"
"2,927,000","-0,120973","0,052600"
"2,928,000","-0,120973","0,052600"
"2,929,000","-0,120973","0,052600"
"2,930,000","-0,120973","0,047340"
"2,931,000","-0,120973","0,047340"
"2,932,000","-0,126232","0,052600"
"2,933,000","-0,126232","0,052600"
"2,934,000","-0,131492","0,047340"
"2,935,000","-0,126232","0,052600"
"2,936,000","-0,126232","0,052600"
"2,937,000","-0,131492","0,047340"
"2,938,000","-0,131492","0,052600"
"2,939,000","-0,131492","0,052600"
"2,940,000","-0,131492","0,052600"
"2,941,000","-0,136752","0,052600"
"2,942,000","-0,136752","0,052600"
"2,943,000","-0,136752","0,052600"
"2,944,000","-0,136752","0,052600"
"2,945,000","-0,142011","0,052600"
"2,946,000","-0,142011","0,052600"
"2,947,000","-0,142011","0,052600"
"2,948,000","-0,142011","0,052600"
"2,949,000","-0,147271","0,052600"
"2,950,000","-0,147271","0,052600"
"2,951,000","-0,147271","0,052600"
"2,952,000","-0,147271","0,052600"
"2,953,000","-0,147271","0,052600"
"2,954,000","-0,152531","0,052600"
"2,955,000","-0,152531","0,052600"
"2,956,000","-0,152531","0,052600"
"2,957,000","-0,157791","0,052600"
"2,958,000","-0,157791","0,052600"
"2,959,000","-0,157791","0,052600"
"2,960,000","-0,157791","0,052600"
"2,961,000","-0,163050","0,052600"
"2,962,000","-0,163050","0,052600"
"2,963,000","-0,163050","0,052600"
"2,964,000","-0,163050","0,052600"
"2,965,000","-0,163050","0,052600"
"2,966,000","-0,168310","0,052600"
"2,967,000","-0,168310","0,052600"
"2,968,000","-0,168310","0,052600"
"2,969,000","-0,168310","0,052600"
"2,970,000","-0,168310","0,052600"
"2,971,000","-0,173570","0,052600"
"2,972,000","-0,173570","0,052600"
"2,973,000","-0,173570","0,052600"
"2,974,000","-0,178829","0,052600"
"2,975,000","-0,178829","0,052600"
"2,976,000","-0,178829","0,052600"
"2,977,000","-0,184089","0,052600"
"2,978,000","-0,178829","0,052600"
"2,979,000","-0,178829","0,052600"
"2,980,000","-0,178829","0,052600"
"2,981,000","-0,184089","0,052600"
"2,982,000","-0,184089","0,052600"
"2,983,000","-0,184089","0,057860"
"2,984,000","-0,189349","0,052600"
"2,985,000","-0,189349","0,057860"
"2,986,000","-0,189349","0,052600"
"2,987,000","-0,194608","0,052600"
"2,988,000","-0,194608","0,052600"
"2,989,000","-0,194608","0,052600"
"2,990,000","-0,194608","0,052600"
"2,991,000","-0,194608","0,052600"
"2,992,000","-0,194608","0,052600"
"2,993,000","-0,199868","0,052600"
"2,994,000","-0,199868","0,052600"
"2,995,000","-0,199868","0,052600"
"2,996,000","-0,205128","0,052600"
"2,997,000","-0,199868","0,052600"
"2,998,000","-0,205128","0,052600"
"2,999,000","-0,205128","0,052600"
"3,000,000","-0,205128","0,052600"
"3,001,000","-0,210387","0,052600"
"3,002,000","-0,210387","0,052600"
"3,003,000","-0,210387","0,052600"
"3,004,000","-0,215647","0,052600"
"3,005,000","-0,215647","0,057860"
"3,006,000","-0,215647","0,052600"
"3,007,000","-0,215647","0,052600"
"3,008,000","-0,215647","0,052600"
"3,009,000","-0,220907","0,052600"
"3,010,000","-0,220907","0,052600"
"3,011,000","-0,220907","0,052600"
"3,012,000","-0,220907","0,052600"
"3,013,000","-0,220907","0,052600"
"3,014,000","-0,220907","0,052600"
"3,015,000","-0,220907","0,052600"
"3,016,000","-0,226166","0,052600"
"3,017,000","-0,226166","0,052600"
"3,018,000","-0,226166","0,052600"
"3,019,000","-0,226166","0,052600"
"3,020,000","-0,231426","0,052600"
"3,021,000","-0,231426","0,057860"
"3,022,000","-0,231426","0,052600"
"3,023,000","-0,236686","0,052600"
"3,024,000","-0,231426","0,052600"
"3,025,000","-0,236686","0,052600"
"3,026,000","-0,236686","0,052600"
"3,027,000","-0,236686","0,052600"
"3,028,000","-0,241945","0,052600"
"3,029,000","-0,241945","0,052600"
"3,030,000","-0,241945","0,052600"
"3,031,000","-0,241945","0,052600"
"3,032,000","-0,241945","0,052600"
"3,033,000","-0,247205","0,052600"
"3,034,000","-0,247205","0,052600"
"3,035,000","-0,241945","0,052600"
"3,036,000","-0,247205","0,052600"
"3,037,000","-0,247205","0,052600"
"3,038,000","-0,247205","0,052600"
"3,039,000","-0,252465","0,052600"
"3,040,000","-0,252465","0,052600"
"3,041,000","-0,252465","0,052600"
"3,042,000","-0,252465","0,052600"
"3,043,000","-0,252465","0,052600"
"3,044,000","-0,257725","0,052600"
"3,045,000","-0,257725","0,052600"
"3,046,000","-0,257725","0,052600"
"3,047,000","-0,257725","0,052600"
"3,048,000","-0,257725","0,052600"
"3,049,000","-0,262984","0,052600"
"3,050,000","-0,262984","0,052600"
"3,051,000","-0,262984","0,052600"
"3,052,000","-0,262984","0,052600"
"3,053,000","-0,268244","0,057860"
"3,054,000","-0,268244","0,052600"
"3,055,000","-0,262984","0,052600"
"3,056,000","-0,268244","0,057860"
"3,057,000","-0,268244","0,057860"
"3,058,000","-0,273504","0,052600"
"3,059,000","-0,273504","0,052600"
"3,060,000","-0,273504","0,052600"
"3,061,000","-0,278763","0,052600"
"3,062,000","-0,278763","0,052600"
"3,063,000","-0,273504","0,052600"
"3,064,000","-0,278763","0,052600"
"3,065,000","-0,273504","0,052600"
"3,066,000","-0,278763","0,052600"
"3,067,000","-0,278763","0,052600"
"3,068,000","-0,284023","0,052600"
"3,069,000","-0,278763","0,052600"
"3,070,000","-0,284023","0,052600"
"3,071,000","-0,284023","0,052600"
"3,072,000","-0,289283","0,052600"
"3,073,000","-0,284023","0,052600"
"3,074,000","-0,284023","0,052600"
"3,075,000","-0,289283","0,052600"
"3,076,000","-0,289283","0,052600"
"3,077,000","-0,289283","0,052600"
"3,078,000","-0,289283","0,052600"
"3,079,000","-0,294542","0,057860"
"3,080,000","-0,289283","0,052600"
"3,081,000","-0,294542","0,047340"
"3,082,000","-0,294542","0,052600"
"3,083,000","-0,294542","0,057860"
"3,084,000","-0,294542","0,052600"
"3,085,000","-0,294542","0,052600"
"3,086,000","-0,299802","0,052600"
"3,087,000","-0,299802","0,052600"
"3,088,000","-0,299802","0,052600"
"3,089,000","-0,299802","0,052600"
"3,090,000","-0,305062","0,052600"
"3,091,000","-0,305062","0,052600"
"3,092,000","-0,305062","0,057860"
"3,093,000","-0,305062","0,052600"
"3,094,000","-0,305062","0,052600"
"3,095,000","-0,305062","0,052600"
"3,096,000","-0,310321","0,052600"
"3,097,000","-0,310321","0,052600"
"3,098,000","-0,310321","0,052600"
"3,099,000","-0,310321","0,052600"
"3,100,000","-0,310321","0,052600"
"3,101,000","-0,310321","0,052600"
"3,102,000","-0,315581","0,052600"
"3,103,000","-0,310321","0,052600"
"3,104,000","-0,310321","0,052600"
"3,105,000","-0,315581","0,052600"
"3,106,000","-0,315581","0,052600"
"3,107,000","-0,320841","0,052600"
"3,108,000","-0,320841","0,052600"
"3,109,000","-0,320841","0,052600"
