t (s)	U1(V)
"4,790,500"	"-0,109807"
"4,790,600"	"-0,109807"
"4,790,700"	"-0,115035"
"4,790,800"	"-0,109807"
"4,790,900"	"-0,109807"
"4,791,000"	"-0,115035"
"4,791,100"	"-0,109807"
"4,791,200"	"-0,109807"
"4,791,300"	"-0,109807"
"4,791,400"	"-0,109807"
"4,791,500"	"-0,109807"
"4,791,600"	"-0,109807"
"4,791,700"	"-0,109807"
"4,791,800"	"-0,109807"
"4,791,900"	"-0,109807"
"4,792,000"	"-0,109807"
"4,792,100"	"-0,115035"
"4,792,200"	"-0,115035"
"4,792,300"	"-0,109807"
"4,792,400"	"-0,115035"
"4,792,500"	"-0,115035"
"4,792,600"	"-0,109807"
"4,792,700"	"-0,109807"
"4,792,800"	"-0,109807"
"4,792,900"	"-0,109807"
"4,793,000"	"-0,109807"
"4,793,100"	"-0,109807"
"4,793,200"	"-0,115035"
"4,793,300"	"-0,109807"
"4,793,400"	"-0,109807"
"4,793,500"	"-0,109807"
"4,793,600"	"-0,109807"
"4,793,700"	"-0,109807"
"4,793,800"	"-0,115035"
"4,793,900"	"-0,109807"
"4,794,000"	"-0,109807"
"4,794,100"	"-0,109807"
"4,794,200"	"-0,109807"
"4,794,300"	"-0,109807"
"4,794,400"	"-0,109807"
"4,794,500"	"-0,109807"
"4,794,600"	"-0,109807"
"4,794,700"	"-0,109807"
"4,794,800"	"-0,109807"
"4,794,900"	"-0,109807"
"4,795,000"	"-0,109807"
"4,795,100"	"-0,115035"
"4,795,200"	"-0,109807"
"4,795,300"	"-0,109807"
"4,795,400"	"-0,109807"
"4,795,500"	"-0,109807"
"4,795,600"	"-0,109807"
"4,795,700"	"-0,109807"
"4,795,800"	"-0,109807"
"4,795,900"	"-0,109807"
"4,796,000"	"-0,109807"
"4,796,100"	"-0,109807"
"4,796,200"	"-0,109807"
"4,796,300"	"-0,109807"
"4,796,400"	"-0,109807"
"4,796,500"	"-0,109807"
"4,796,600"	"-0,109807"
"4,796,700"	"-0,109807"
"4,796,800"	"-0,109807"
"4,796,900"	"-0,109807"
"4,797,000"	"-0,109807"
"4,797,100"	"-0,109807"
"4,797,200"	"-0,109807"
"4,797,300"	"-0,109807"
"4,797,400"	"-0,109807"
"4,797,500"	"-0,109807"
"4,797,600"	"-0,109807"
"4,797,700"	"-0,115035"
"4,797,800"	"-0,109807"
"4,797,900"	"-0,109807"
"4,798,000"	"-0,109807"
"4,798,100"	"-0,109807"
"4,798,200"	"-0,109807"
"4,798,300"	"-0,109807"
"4,798,400"	"-0,109807"
"4,798,500"	"-0,109807"
"4,798,600"	"-0,109807"
"4,798,700"	"-0,109807"
"4,798,800"	"-0,109807"
"4,798,900"	"-0,109807"
"4,799,000"	"-0,109807"
"4,799,100"	"-0,115035"
"4,799,200"	"-0,109807"
"4,799,300"	"-0,109807"
"4,799,400"	"-0,115035"
"4,799,500"	"-0,109807"
"4,799,600"	"-0,109807"
"4,799,700"	"-0,109807"
"4,799,800"	"-0,109807"
"4,799,900"	"-0,109807"
"4,800,000"	"-0,109807"
"4,800,100"	"-0,109807"
"4,800,200"	"-0,109807"
"4,800,300"	"-0,109807"
"4,800,400"	"-0,109807"
"4,800,500"	"-0,109807"
"4,800,600"	"-0,109807"
"4,800,700"	"-0,104578"
"4,800,800"	"-0,104578"
"4,800,900"	"-0,109807"
"4,801,000"	"-0,109807"
"4,801,100"	"-0,109807"
"4,801,200"	"-0,109807"
"4,801,300"	"-0,109807"
"4,801,400"	"-0,109807"
"4,801,500"	"-0,109807"
"4,801,600"	"-0,109807"
"4,801,700"	"-0,109807"
"4,801,800"	"-0,109807"
"4,801,900"	"-0,109807"
"4,802,000"	"-0,109807"
"4,802,100"	"-0,109807"
"4,802,200"	"-0,109807"
"4,802,300"	"-0,109807"
"4,802,400"	"-0,109807"
"4,802,500"	"-0,109807"
"4,802,600"	"-0,109807"
"4,802,700"	"-0,109807"
"4,802,800"	"-0,104578"
"4,802,900"	"-0,109807"
"4,803,000"	"-0,109807"
"4,803,100"	"-0,109807"
"4,803,200"	"-0,109807"
"4,803,300"	"-0,104578"
"4,803,400"	"-0,109807"
"4,803,500"	"-0,109807"
"4,803,600"	"-0,109807"
"4,803,700"	"-0,109807"
"4,803,800"	"-0,109807"
"4,803,900"	"-0,109807"
"4,804,000"	"-0,109807"
"4,804,100"	"-0,109807"
"4,804,200"	"-0,109807"
"4,804,300"	"-0,109807"
"4,804,400"	"-0,109807"
"4,804,500"	"-0,109807"
"4,804,600"	"-0,109807"
"4,804,700"	"-0,109807"
"4,804,800"	"-0,109807"
"4,804,900"	"-0,109807"
"4,805,000"	"-0,109807"
"4,805,100"	"-0,109807"
"4,805,200"	"-0,109807"
"4,805,300"	"-0,109807"
"4,805,400"	"-0,109807"
"4,805,500"	"-0,109807"
"4,805,600"	"-0,109807"
"4,805,700"	"-0,109807"
"4,805,800"	"-0,109807"
"4,805,900"	"-0,109807"
"4,806,000"	"-0,109807"
"4,806,100"	"-0,109807"
"4,806,200"	"-0,109807"
"4,806,300"	"-0,109807"
"4,806,400"	"-0,109807"
"4,806,500"	"-0,109807"
"4,806,600"	"-0,109807"
"4,806,700"	"-0,109807"
"4,806,800"	"-0,109807"
"4,806,900"	"-0,109807"
"4,807,000"	"-0,109807"
"4,807,100"	"-0,109807"
"4,807,200"	"-0,109807"
"4,807,300"	"-0,109807"
"4,807,400"	"-0,109807"
"4,807,500"	"-0,109807"
"4,807,600"	"-0,109807"
"4,807,700"	"-0,109807"
"4,807,800"	"-0,109807"
"4,807,900"	"-0,109807"
"4,808,000"	"-0,109807"
"4,808,100"	"-0,109807"
"4,808,200"	"-0,109807"
"4,808,300"	"-0,109807"
"4,808,400"	"-0,109807"
"4,808,500"	"-0,109807"
"4,808,600"	"-0,109807"
"4,808,700"	"-0,109807"
"4,808,800"	"-0,109807"
"4,808,900"	"-0,109807"
"4,809,000"	"-0,109807"
"4,809,100"	"-0,109807"
"4,809,200"	"-0,109807"
"4,809,300"	"-0,109807"
"4,809,400"	"-0,109807"
"4,809,500"	"-0,109807"
"4,809,600"	"-0,109807"
"4,809,700"	"-0,109807"
"4,809,800"	"-0,109807"
"4,809,900"	"-0,109807"
"4,810,000"	"-0,109807"
"4,810,100"	"-0,109807"
"4,810,200"	"-0,109807"
"4,810,300"	"-0,104578"
"4,810,400"	"-0,109807"
"4,810,500"	"-0,109807"
"4,810,600"	"-0,109807"
"4,810,700"	"-0,109807"
"4,810,800"	"-0,109807"
"4,810,900"	"-0,109807"
"4,811,000"	"-0,104578"
"4,811,100"	"-0,109807"
"4,811,200"	"-0,109807"
"4,811,300"	"-0,109807"
"4,811,400"	"-0,109807"
"4,811,500"	"-0,109807"
"4,811,600"	"-0,109807"
"4,811,700"	"-0,109807"
"4,811,800"	"-0,109807"
"4,811,900"	"-0,109807"
"4,812,000"	"-0,109807"
"4,812,100"	"-0,109807"
"4,812,200"	"-0,109807"
"4,812,300"	"-0,109807"
"4,812,400"	"-0,109807"
"4,812,500"	"-0,104578"
"4,812,600"	"-0,109807"
"4,812,700"	"-0,109807"
"4,812,800"	"-0,109807"
"4,812,900"	"-0,104578"
"4,813,000"	"-0,104578"
"4,813,100"	"-0,109807"
"4,813,200"	"-0,109807"
"4,813,300"	"-0,109807"
"4,813,400"	"-0,109807"
"4,813,500"	"-0,109807"
"4,813,600"	"-0,104578"
"4,813,700"	"-0,109807"
"4,813,800"	"-0,109807"
"4,813,900"	"-0,109807"
"4,814,000"	"-0,109807"
"4,814,100"	"-0,109807"
"4,814,200"	"-0,104578"
"4,814,300"	"-0,109807"
"4,814,400"	"-0,109807"
"4,814,500"	"-0,109807"
"4,814,600"	"-0,109807"
"4,814,700"	"-0,104578"
"4,814,800"	"-0,109807"
"4,814,900"	"-0,109807"
"4,815,000"	"-0,109807"
"4,815,100"	"-0,109807"
"4,815,200"	"-0,109807"
"4,815,300"	"-0,109807"
"4,815,400"	"-0,109807"
"4,815,500"	"-0,109807"
"4,815,600"	"-0,109807"
"4,815,700"	"-0,109807"
"4,815,800"	"-0,109807"
"4,815,900"	"-0,109807"
"4,816,000"	"-0,109807"
"4,816,100"	"-0,109807"
"4,816,200"	"-0,109807"
"4,816,300"	"-0,109807"
"4,816,400"	"-0,104578"
"4,816,500"	"-0,109807"
"4,816,600"	"-0,109807"
"4,816,700"	"-0,109807"
"4,816,800"	"-0,109807"
"4,816,900"	"-0,109807"
"4,817,000"	"-0,109807"
"4,817,100"	"-0,109807"
"4,817,200"	"-0,109807"
"4,817,300"	"-0,109807"
"4,817,400"	"-0,109807"
"4,817,500"	"-0,104578"
"4,817,600"	"-0,104578"
"4,817,700"	"-0,109807"
"4,817,800"	"-0,104578"
"4,817,900"	"-0,109807"
"4,818,000"	"-0,109807"
"4,818,100"	"-0,109807"
"4,818,200"	"-0,109807"
"4,818,300"	"-0,109807"
"4,818,400"	"-0,109807"
"4,818,500"	"-0,109807"
"4,818,600"	"-0,109807"
"4,818,700"	"-0,109807"
"4,818,800"	"-0,104578"
"4,818,900"	"-0,109807"
"4,819,000"	"-0,104578"
"4,819,100"	"-0,109807"
"4,819,200"	"-0,104578"
"4,819,300"	"-0,109807"
"4,819,400"	"-0,104578"
"4,819,500"	"-0,104578"
"4,819,600"	"-0,109807"
"4,819,700"	"-0,104578"
"4,819,800"	"-0,109807"
"4,819,900"	"-0,109807"
"4,820,000"	"-0,109807"
"4,820,100"	"-0,109807"
"4,820,200"	"-0,109807"
"4,820,300"	"-0,109807"
"4,820,400"	"-0,109807"
"4,820,500"	"-0,109807"
"4,820,600"	"-0,109807"
"4,820,700"	"-0,104578"
"4,820,800"	"-0,104578"
"4,820,900"	"-0,109807"
"4,821,000"	"-0,109807"
"4,821,100"	"-0,109807"
"4,821,200"	"-0,104578"
"4,821,300"	"-0,109807"
"4,821,400"	"-0,109807"
"4,821,500"	"-0,109807"
"4,821,600"	"-0,109807"
"4,821,700"	"-0,104578"
"4,821,800"	"-0,104578"
"4,821,900"	"-0,109807"
"4,822,000"	"-0,109807"
"4,822,100"	"-0,109807"
"4,822,200"	"-0,109807"
"4,822,300"	"-0,109807"
"4,822,400"	"-0,109807"
"4,822,500"	"-0,104578"
"4,822,600"	"-0,109807"
"4,822,700"	"-0,109807"
"4,822,800"	"-0,109807"
"4,822,900"	"-0,104578"
"4,823,000"	"-0,109807"
"4,823,100"	"-0,109807"
"4,823,200"	"-0,109807"
"4,823,300"	"-0,109807"
"4,823,400"	"-0,109807"
"4,823,500"	"-0,109807"
"4,823,600"	"-0,109807"
"4,823,700"	"-0,109807"
"4,823,800"	"-0,104578"
"4,823,900"	"-0,109807"
"4,824,000"	"-0,109807"
"4,824,100"	"-0,109807"
"4,824,200"	"-0,104578"
"4,824,300"	"-0,109807"
"4,824,400"	"-0,104578"
"4,824,500"	"-0,109807"
"4,824,600"	"-0,109807"
"4,824,700"	"-0,109807"
"4,824,800"	"-0,109807"
"4,824,900"	"-0,104578"
"4,825,000"	"-0,109807"
"4,825,100"	"-0,109807"
"4,825,200"	"-0,109807"
"4,825,300"	"-0,109807"
"4,825,400"	"-0,109807"
"4,825,500"	"-0,104578"
"4,825,600"	"-0,109807"
"4,825,700"	"-0,109807"
"4,825,800"	"-0,109807"
"4,825,900"	"-0,104578"
"4,826,000"	"-0,109807"
"4,826,100"	"-0,104578"
"4,826,200"	"-0,104578"
"4,826,300"	"-0,104578"
"4,826,400"	"-0,109807"
"4,826,500"	"-0,104578"
"4,826,600"	"-0,109807"
"4,826,700"	"-0,109807"
"4,826,800"	"-0,109807"
"4,826,900"	"-0,104578"
"4,827,000"	"-0,109807"
"4,827,100"	"-0,109807"
"4,827,200"	"-0,104578"
"4,827,300"	"-0,109807"
"4,827,400"	"-0,104578"
"4,827,500"	"-0,109807"
"4,827,600"	"-0,109807"
"4,827,700"	"-0,104578"
"4,827,800"	"-0,104578"
"4,827,900"	"-0,109807"
"4,828,000"	"-0,109807"
"4,828,100"	"-0,104578"
"4,828,200"	"-0,104578"
"4,828,300"	"-0,109807"
"4,828,400"	"-0,104578"
"4,828,500"	"-0,109807"
"4,828,600"	"-0,104578"
"4,828,700"	"-0,104578"
"4,828,800"	"-0,109807"
"4,828,900"	"-0,104578"
"4,829,000"	"-0,109807"
"4,829,100"	"-0,109807"
"4,829,200"	"-0,109807"
"4,829,300"	"-0,109807"
"4,829,400"	"-0,104578"
"4,829,500"	"-0,109807"
"4,829,600"	"-0,104578"
"4,829,700"	"-0,104578"
"4,829,800"	"-0,104578"
"4,829,900"	"-0,104578"
"4,830,000"	"-0,109807"
"4,830,100"	"-0,104578"
"4,830,200"	"-0,104578"
"4,830,300"	"-0,109807"
"4,830,400"	"-0,109807"
"4,830,500"	"-0,104578"
"4,830,600"	"-0,109807"
"4,830,700"	"-0,109807"
"4,830,800"	"-0,109807"
"4,830,900"	"-0,104578"
"4,831,000"	"-0,104578"
"4,831,100"	"-0,109807"
"4,831,200"	"-0,109807"
"4,831,300"	"-0,104578"
"4,831,400"	"-0,104578"
"4,831,500"	"-0,104578"
"4,831,600"	"-0,104578"
"4,831,700"	"-0,104578"
"4,831,800"	"-0,104578"
"4,831,900"	"-0,104578"
"4,832,000"	"-0,109807"
"4,832,100"	"-0,104578"
"4,832,200"	"-0,104578"
"4,832,300"	"-0,104578"
"4,832,400"	"-0,104578"
"4,832,500"	"-0,104578"
"4,832,600"	"-0,104578"
"4,832,700"	"-0,104578"
"4,832,800"	"-0,109807"
"4,832,900"	"-0,104578"
"4,833,000"	"-0,109807"
"4,833,100"	"-0,104578"
"4,833,200"	"-0,104578"
"4,833,300"	"-0,104578"
"4,833,400"	"-0,104578"
"4,833,500"	"-0,109807"
"4,833,600"	"-0,104578"
"4,833,700"	"-0,104578"
"4,833,800"	"-0,104578"
"4,833,900"	"-0,104578"
"4,834,000"	"-0,104578"
"4,834,100"	"-0,104578"
"4,834,200"	"-0,104578"
"4,834,300"	"-0,104578"
"4,834,400"	"-0,104578"
"4,834,500"	"-0,104578"
"4,834,600"	"-0,104578"
"4,834,700"	"-0,104578"
"4,834,800"	"-0,104578"
"4,834,900"	"-0,109807"
"4,835,000"	"-0,104578"
"4,835,100"	"-0,109807"
"4,835,200"	"-0,104578"
"4,835,300"	"-0,104578"
"4,835,400"	"-0,104578"
"4,835,500"	"-0,104578"
"4,835,600"	"-0,104578"
"4,835,700"	"-0,109807"
"4,835,800"	"-0,109807"
"4,835,900"	"-0,104578"
"4,836,000"	"-0,104578"
"4,836,100"	"-0,109807"
"4,836,200"	"-0,104578"
"4,836,300"	"-0,104578"
"4,836,400"	"-0,109807"
"4,836,500"	"-0,109807"
"4,836,600"	"-0,104578"
"4,836,700"	"-0,109807"
"4,836,800"	"-0,109807"
"4,836,900"	"-0,109807"
"4,837,000"	"-0,104578"
"4,837,100"	"-0,109807"
"4,837,200"	"-0,104578"
"4,837,300"	"-0,109807"
"4,837,400"	"-0,109807"
"4,837,500"	"-0,104578"
"4,837,600"	"-0,109807"
"4,837,700"	"-0,104578"
"4,837,800"	"-0,104578"
"4,837,900"	"-0,104578"
"4,838,000"	"-0,104578"
"4,838,100"	"-0,109807"
"4,838,200"	"-0,104578"
"4,838,300"	"-0,104578"
"4,838,400"	"-0,104578"
"4,838,500"	"-0,104578"
"4,838,600"	"-0,104578"
"4,838,700"	"-0,104578"
"4,838,800"	"-0,104578"
"4,838,900"	"-0,104578"
"4,839,000"	"-0,104578"
"4,839,100"	"-0,104578"
"4,839,200"	"-0,104578"
"4,839,300"	"-0,104578"
"4,839,400"	"-0,104578"
"4,839,500"	"-0,104578"
"4,839,600"	"-0,104578"
"4,839,700"	"-0,104578"
"4,839,800"	"-0,104578"
"4,839,900"	"-0,104578"
"4,840,000"	"-0,104578"
"4,840,100"	"-0,104578"
"4,840,200"	"-0,104578"
"4,840,300"	"-0,104578"
"4,840,400"	"-0,104578"
"4,840,500"	"-0,104578"
"4,840,600"	"-0,104578"
"4,840,700"	"-0,104578"
"4,840,800"	"-0,104578"
"4,840,900"	"-0,104578"
"4,841,000"	"-0,104578"
"4,841,100"	"-0,104578"
"4,841,200"	"-0,104578"
"4,841,300"	"-0,104578"
"4,841,400"	"-0,109807"
"4,841,500"	"-0,104578"
"4,841,600"	"-0,104578"
"4,841,700"	"-0,104578"
"4,841,800"	"-0,104578"
"4,841,900"	"-0,104578"
"4,842,000"	"-0,104578"
"4,842,100"	"-0,104578"
"4,842,200"	"-0,104578"
"4,842,300"	"-0,109807"
"4,842,400"	"-0,104578"
"4,842,500"	"-0,104578"
"4,842,600"	"-0,104578"
"4,842,700"	"-0,104578"
"4,842,800"	"-0,109807"
"4,842,900"	"-0,104578"
"4,843,000"	"-0,104578"
"4,843,100"	"-0,104578"
"4,843,200"	"-0,104578"
"4,843,300"	"-0,104578"
"4,843,400"	"-0,104578"
"4,843,500"	"-0,104578"
"4,843,600"	"-0,104578"
"4,843,700"	"-0,104578"
"4,843,800"	"-0,104578"
"4,843,900"	"-0,104578"
"4,844,000"	"-0,099349"
"4,844,100"	"-0,104578"
"4,844,200"	"-0,104578"
"4,844,300"	"-0,104578"
"4,844,400"	"-0,104578"
"4,844,500"	"-0,104578"
"4,844,600"	"-0,104578"
"4,844,700"	"-0,104578"
"4,844,800"	"-0,104578"
"4,844,900"	"-0,104578"
"4,845,000"	"-0,104578"
"4,845,100"	"-0,104578"
"4,845,200"	"-0,104578"
"4,845,300"	"-0,104578"
"4,845,400"	"-0,104578"
"4,845,500"	"-0,104578"
"4,845,600"	"-0,104578"
"4,845,700"	"-0,104578"
"4,845,800"	"-0,104578"
"4,845,900"	"-0,109807"
"4,846,000"	"-0,104578"
"4,846,100"	"-0,104578"
"4,846,200"	"-0,104578"
"4,846,300"	"-0,104578"
"4,846,400"	"-0,104578"
"4,846,500"	"-0,104578"
"4,846,600"	"-0,109807"
"4,846,700"	"-0,104578"
"4,846,800"	"-0,104578"
"4,846,900"	"-0,104578"
"4,847,000"	"-0,104578"
"4,847,100"	"-0,104578"
"4,847,200"	"-0,104578"
"4,847,300"	"-0,104578"
"4,847,400"	"-0,104578"
"4,847,500"	"-0,104578"
"4,847,600"	"-0,104578"
"4,847,700"	"-0,104578"
"4,847,800"	"-0,104578"
"4,847,900"	"-0,104578"
"4,848,000"	"-0,104578"
"4,848,100"	"-0,104578"
"4,848,200"	"-0,104578"
"4,848,300"	"-0,109807"
"4,848,400"	"-0,104578"
"4,848,500"	"-0,104578"
"4,848,600"	"-0,104578"
"4,848,700"	"-0,104578"
"4,848,800"	"-0,104578"
"4,848,900"	"-0,104578"
"4,849,000"	"-0,104578"
"4,849,100"	"-0,104578"
"4,849,200"	"-0,104578"
"4,849,300"	"-0,104578"
"4,849,400"	"-0,104578"
"4,849,500"	"-0,104578"
"4,849,600"	"-0,104578"
"4,849,700"	"-0,104578"
"4,849,800"	"-0,104578"
"4,849,900"	"-0,104578"
"4,850,000"	"-0,104578"
"4,850,100"	"-0,104578"
"4,850,200"	"-0,104578"
"4,850,300"	"-0,104578"
"4,850,400"	"-0,104578"
"4,850,500"	"-0,104578"
"4,850,600"	"-0,104578"
"4,850,700"	"-0,104578"
"4,850,800"	"-0,104578"
"4,850,900"	"-0,104578"
"4,851,000"	"-0,104578"
"4,851,100"	"-0,104578"
"4,851,200"	"-0,104578"
"4,851,300"	"-0,104578"
"4,851,400"	"-0,104578"
"4,851,500"	"-0,104578"
"4,851,600"	"-0,104578"
"4,851,700"	"-0,099349"
"4,851,800"	"-0,109807"
"4,851,900"	"-0,104578"
"4,852,000"	"-0,104578"
"4,852,100"	"-0,104578"
"4,852,200"	"-0,104578"
"4,852,300"	"-0,104578"
"4,852,400"	"-0,104578"
"4,852,500"	"-0,104578"
"4,852,600"	"-0,104578"
"4,852,700"	"-0,104578"
"4,852,800"	"-0,104578"
"4,852,900"	"-0,104578"
"4,853,000"	"-0,104578"
"4,853,100"	"-0,104578"
"4,853,200"	"-0,104578"
"4,853,300"	"-0,104578"
"4,853,400"	"-0,104578"
"4,853,500"	"-0,104578"
"4,853,600"	"-0,104578"
"4,853,700"	"-0,104578"
"4,853,800"	"-0,104578"
"4,853,900"	"-0,104578"
"4,854,000"	"-0,104578"
"4,854,100"	"-0,104578"
"4,854,200"	"-0,104578"
"4,854,300"	"-0,099349"
"4,854,400"	"-0,104578"
"4,854,500"	"-0,104578"
"4,854,600"	"-0,104578"
"4,854,700"	"-0,104578"
"4,854,800"	"-0,104578"
"4,854,900"	"-0,104578"
"4,855,000"	"-0,104578"
"4,855,100"	"-0,104578"
"4,855,200"	"-0,104578"
"4,855,300"	"-0,104578"
"4,855,400"	"-0,104578"
"4,855,500"	"-0,104578"
"4,855,600"	"-0,104578"
"4,855,700"	"-0,104578"
"4,855,800"	"-0,104578"
"4,855,900"	"-0,104578"
"4,856,000"	"-0,104578"
"4,856,100"	"-0,104578"
"4,856,200"	"-0,104578"
"4,856,300"	"-0,104578"
"4,856,400"	"-0,104578"
"4,856,500"	"-0,104578"
"4,856,600"	"-0,104578"
"4,856,700"	"-0,104578"
"4,856,800"	"-0,104578"
"4,856,900"	"-0,104578"
"4,857,000"	"-0,104578"
"4,857,100"	"-0,104578"
"4,857,200"	"-0,104578"
"4,857,300"	"-0,104578"
"4,857,400"	"-0,104578"
"4,857,500"	"-0,104578"
"4,857,600"	"-0,104578"
"4,857,700"	"-0,104578"
"4,857,800"	"-0,104578"
"4,857,900"	"-0,104578"
"4,858,000"	"-0,104578"
"4,858,100"	"-0,104578"
"4,858,200"	"-0,104578"
"4,858,300"	"-0,104578"
"4,858,400"	"-0,104578"
"4,858,500"	"-0,104578"
"4,858,600"	"-0,104578"
"4,858,700"	"-0,104578"
"4,858,800"	"-0,104578"
"4,858,900"	"-0,104578"
"4,859,000"	"-0,104578"
"4,859,100"	"-0,104578"
"4,859,200"	"-0,104578"
"4,859,300"	"-0,104578"
"4,859,400"	"-0,104578"
"4,859,500"	"-0,104578"
"4,859,600"	"-0,104578"
"4,859,700"	"-0,104578"
"4,859,800"	"-0,104578"
"4,859,900"	"-0,104578"
"4,860,000"	"-0,104578"
"4,860,100"	"-0,104578"
"4,860,200"	"-0,104578"
"4,860,300"	"-0,104578"
"4,860,400"	"-0,104578"
"4,860,500"	"-0,104578"
"4,860,600"	"-0,104578"
"4,860,700"	"-0,099349"
"4,860,800"	"-0,104578"
"4,860,900"	"-0,104578"
"4,861,000"	"-0,104578"
"4,861,100"	"-0,104578"
"4,861,200"	"-0,104578"
"4,861,300"	"-0,104578"
"4,861,400"	"-0,104578"
"4,861,500"	"-0,104578"
"4,861,600"	"-0,104578"
"4,861,700"	"-0,104578"
"4,861,800"	"-0,104578"
"4,861,900"	"-0,104578"
"4,862,000"	"-0,104578"
"4,862,100"	"-0,104578"
"4,862,200"	"-0,104578"
"4,862,300"	"-0,104578"
"4,862,400"	"-0,104578"
"4,862,500"	"-0,099349"
"4,862,600"	"-0,104578"
"4,862,700"	"-0,104578"
"4,862,800"	"-0,104578"
"4,862,900"	"-0,104578"
"4,863,000"	"-0,104578"
"4,863,100"	"-0,104578"
"4,863,200"	"-0,104578"
"4,863,300"	"-0,104578"
"4,863,400"	"-0,099349"
"4,863,500"	"-0,104578"
"4,863,600"	"-0,104578"
"4,863,700"	"-0,104578"
"4,863,800"	"-0,104578"
"4,863,900"	"-0,104578"
"4,864,000"	"-0,104578"
"4,864,100"	"-0,104578"
"4,864,200"	"-0,099349"
"4,864,300"	"-0,104578"
"4,864,400"	"-0,104578"
"4,864,500"	"-0,104578"
"4,864,600"	"-0,104578"
"4,864,700"	"-0,104578"
"4,864,800"	"-0,104578"
"4,864,900"	"-0,099349"
"4,865,000"	"-0,104578"
"4,865,100"	"-0,104578"
"4,865,200"	"-0,104578"
"4,865,300"	"-0,104578"
"4,865,400"	"-0,104578"
"4,865,500"	"-0,104578"
"4,865,600"	"-0,104578"
"4,865,700"	"-0,104578"
"4,865,800"	"-0,104578"
"4,865,900"	"-0,104578"
"4,866,000"	"-0,099349"
"4,866,100"	"-0,104578"
"4,866,200"	"-0,104578"
"4,866,300"	"-0,104578"
"4,866,400"	"-0,104578"
"4,866,500"	"-0,104578"
"4,866,600"	"-0,104578"
"4,866,700"	"-0,104578"
"4,866,800"	"-0,104578"
"4,866,900"	"-0,104578"
"4,867,000"	"-0,104578"
"4,867,100"	"-0,104578"
"4,867,200"	"-0,104578"
"4,867,300"	"-0,104578"
"4,867,400"	"-0,104578"
"4,867,500"	"-0,104578"
"4,867,600"	"-0,104578"
"4,867,700"	"-0,104578"
"4,867,800"	"-0,104578"
"4,867,900"	"-0,104578"
"4,868,000"	"-0,099349"
"4,868,100"	"-0,104578"
"4,868,200"	"-0,104578"
"4,868,300"	"-0,104578"
"4,868,400"	"-0,104578"
"4,868,500"	"-0,104578"
"4,868,600"	"-0,104578"
"4,868,700"	"-0,104578"
"4,868,800"	"-0,104578"
"4,868,900"	"-0,099349"
"4,869,000"	"-0,099349"
"4,869,100"	"-0,104578"
"4,869,200"	"-0,104578"
"4,869,300"	"-0,104578"
"4,869,400"	"-0,104578"
"4,869,500"	"-0,104578"
"4,869,600"	"-0,104578"
"4,869,700"	"-0,104578"
"4,869,800"	"-0,104578"
"4,869,900"	"-0,104578"
"4,870,000"	"-0,104578"
"4,870,100"	"-0,099349"
"4,870,200"	"-0,104578"
"4,870,300"	"-0,104578"
"4,870,400"	"-0,104578"
"4,870,500"	"-0,099349"
"4,870,600"	"-0,104578"
"4,870,700"	"-0,104578"
"4,870,800"	"-0,104578"
"4,870,900"	"-0,104578"
"4,871,000"	"-0,104578"
"4,871,100"	"-0,104578"
"4,871,200"	"-0,104578"
"4,871,300"	"-0,104578"
"4,871,400"	"-0,104578"
"4,871,500"	"-0,104578"
"4,871,600"	"-0,104578"
"4,871,700"	"-0,099349"
"4,871,800"	"-0,104578"
"4,871,900"	"-0,104578"
"4,872,000"	"-0,099349"
"4,872,100"	"-0,099349"
"4,872,200"	"-0,099349"
"4,872,300"	"-0,104578"
"4,872,400"	"-0,099349"
"4,872,500"	"-0,104578"
"4,872,600"	"-0,099349"
"4,872,700"	"-0,099349"
"4,872,800"	"-0,104578"
"4,872,900"	"-0,104578"
"4,873,000"	"-0,099349"
"4,873,100"	"-0,099349"
"4,873,200"	"-0,104578"
"4,873,300"	"-0,104578"
"4,873,400"	"-0,104578"
"4,873,500"	"-0,104578"
"4,873,600"	"-0,104578"
"4,873,700"	"-0,099349"
"4,873,800"	"-0,099349"
"4,873,900"	"-0,099349"
"4,874,000"	"-0,099349"
"4,874,100"	"-0,104578"
"4,874,200"	"-0,104578"
"4,874,300"	"-0,104578"
"4,874,400"	"-0,099349"
"4,874,500"	"-0,104578"
"4,874,600"	"-0,104578"
"4,874,700"	"-0,099349"
"4,874,800"	"-0,104578"
"4,874,900"	"-0,104578"
"4,875,000"	"-0,099349"
"4,875,100"	"-0,099349"
"4,875,200"	"-0,104578"
"4,875,300"	"-0,104578"
"4,875,400"	"-0,104578"
"4,875,500"	"-0,104578"
"4,875,600"	"-0,104578"
"4,875,700"	"-0,099349"
"4,875,800"	"-0,099349"
"4,875,900"	"-0,099349"
"4,876,000"	"-0,104578"
"4,876,100"	"-0,099349"
"4,876,200"	"-0,104578"
"4,876,300"	"-0,099349"
"4,876,400"	"-0,099349"
"4,876,500"	"-0,099349"
"4,876,600"	"-0,104578"
"4,876,700"	"-0,099349"
"4,876,800"	"-0,104578"
"4,876,900"	"-0,104578"
"4,877,000"	"-0,104578"
"4,877,100"	"-0,104578"
"4,877,200"	"-0,104578"
"4,877,300"	"-0,104578"
"4,877,400"	"-0,104578"
"4,877,500"	"-0,099349"
"4,877,600"	"-0,104578"
"4,877,700"	"-0,099349"
"4,877,800"	"-0,099349"
