Pixel index,Intensity
1033.00000000,0.00235305
1034.00000000,0.00238029
1035.00000000,0.00251430
1036.00000000,0.00250982
1037.00000000,0.00263591
1038.00000000,0.00267637
1039.00000000,0.00281038
1040.00000000,0.00299360
1041.00000000,0.00321221
1042.00000000,0.00330290
1043.00000000,0.00338669
1044.00000000,0.00347474
1045.00000000,0.00375150
1046.00000000,0.00394529
1047.00000000,0.00402643
1048.00000000,0.00401666
1049.00000000,0.00425906
1050.00000000,0.00429425
1051.00000000,0.00442032
1052.00000000,0.00454275
1053.00000000,0.00477986
1054.00000000,0.00489700
1055.00000000,0.00507067
1056.00000000,0.00513228
1057.00000000,0.00537467
1058.00000000,0.00557376
1059.00000000,0.00584522
1060.00000000,0.00596764
1061.00000000,0.00628934
1062.00000000,0.00645937
1063.00000000,0.00665947
1064.00000000,0.00683740
1065.00000000,0.00713795
1066.00000000,0.00728682
1067.00000000,0.00767194
1068.00000000,0.00779701
1069.00000000,0.00810550
1070.00000000,0.00836541
1071.00000000,0.00866330
1072.00000000,0.00877780
1073.00000000,0.00906512
1074.00000000,0.00926686
1075.00000000,0.00964671
1076.00000000,0.00982466
1077.00000000,0.01016486
1078.00000000,0.01020801
1079.00000000,0.01050323
1080.00000000,0.01072614
1081.00000000,0.01110069
1082.00000000,0.01138967
1083.00000000,0.01170869
1084.00000000,0.01179414
1085.00000000,0.01231939
1086.00000000,0.01254759
1087.00000000,0.01273178
1088.00000000,0.01291768
1089.00000000,0.01319707
1090.00000000,0.01340940
1091.00000000,0.01389495
1092.00000000,0.01408616
1093.00000000,0.01426241
1094.00000000,0.01420775
1095.00000000,0.01456381
1096.00000000,0.01483957
1097.00000000,0.01537007
1098.00000000,0.01559565
1099.00000000,0.01572961
1100.00000000,0.01606357
1101.00000000,0.01662315
