Frequency,Channel A
(kHz),(dBu)

57.79266357,-71.78796000
57.98339844,-70.96841000
58.17413330,-74.83121000
58.36486816,-79.84738000
58.55560303,-78.28640000
58.74633789,-75.61912000
58.93707275,-69.58931000
59.12780762,-69.97639000
59.31854248,-81.33720000
59.50927734,-79.65869000
59.70001221,-84.29099000
59.89074707,-80.78225000
60.08148193,-75.54780000
60.27221680,-73.50613000
60.46295166,-73.19711000
60.65368652,-75.47572000
60.84442139,-81.51164000
61.03515625,-75.00766000
61.22589111,-73.07978000
61.41662598,-78.55003000
61.60736084,-82.03644000
61.79809570,-71.59200000
61.98883057,-70.43896000
62.17956543,-79.73290000
62.37030029,-74.23822000
62.56103516,-78.29729000
62.75177002,-74.52500000
62.94250488,-72.74371000
63.13323975,-77.89758000
63.32397461,-73.26896000
63.51470947,-68.07032000
63.70544434,-67.65779000
63.89617920,-71.75975000
64.08691406,-74.27724000
64.27764893,-72.26236000
64.46838379,-71.41966000
64.65911865,-71.10793000
64.84985352,-73.85062000
65.04058838,-86.67947000
65.23132324,-82.26706000
65.42205811,-77.12389000
65.61279297,-76.07898000
65.80352783,-82.64248000
65.99426270,-85.64249000
66.18499756,-80.52848000
66.37573242,-78.57955000
66.56646729,-81.18110000
66.75720215,-80.08023000
66.94793701,-80.17651000
67.13867188,-81.17782000
67.32940674,-74.20640000
67.52014160,-70.59048000
67.71087646,-73.85568000
67.90161133,-72.48811000
68.09234619,-74.18758000
68.28308105,-81.93646000
68.47381592,-74.30642000
68.66455078,-72.76780000
68.85528564,-75.75448000
69.04602051,-80.65930000
69.23675537,-79.91682000
69.42749023,-83.00911000
69.61822510,-76.41475000
69.80895996,-68.97540000
69.99969482,-67.61244000
70.19042969,-70.31300000
70.38116455,-70.37021000
70.57189941,-71.74709000
70.76263428,-78.63565000
70.95336914,-77.30483000
71.14410400,-72.98726000
71.33483887,-73.87714000
71.52557373,-77.25397000
71.71630859,-74.03465000
71.90704346,-87.77985000
72.09777832,-74.05683000
72.28851318,-73.51184000
72.47924805,-77.46370000
72.66998291,-78.46676000
72.86071777,-75.38601000
73.05145264,-73.13609000
73.24218750,-75.67362000
73.43292236,-77.02505000
73.62365723,-73.99100000
73.81439209,-69.93459000
74.00512695,-70.87617000
74.19586182,-75.15033000
74.38659668,-72.39539000
74.57733154,-70.74968000
74.76806641,-73.77068000
74.95880127,-75.07959000
75.14953613,-73.99397000
75.34027100,-80.32866000
75.53100586,-77.86776000
75.72174072,-73.11601000
75.91247559,-75.02385000
76.10321045,-74.94821000
76.29394531,-76.41089000
76.48468018,-75.19170000
76.67541504,-71.41982000
76.86614990,-69.69419000
77.05688477,-72.57288000
77.24761963,-76.29795000
77.43835449,-73.14181000
77.62908936,-72.83769000
77.81982422,-76.95205000
78.01055908,-78.86682000
78.20129395,-77.99108000
78.39202881,-76.19889000
78.58276367,-80.22773000
78.77349854,-77.32932000
78.96423340,-72.27951000
79.15496826,-78.62299000
79.34570313,-77.77908000
79.53643799,-76.54791000
79.72717285,-74.29384000
79.91790771,-72.09889000
80.10864258,-77.81989000
80.29937744,-77.86292000
80.49011230,-78.56546000
80.68084717,-73.51652000
80.87158203,-72.13689000
81.06231689,-75.28947000
81.25305176,-87.64534000
81.44378662,-78.13148000
81.63452148,-73.37280000
81.82525635,-75.96149000
82.01599121,-82.15855000
82.20672607,-71.48201000
82.39746094,-74.96682000
82.58819580,-77.47018000
82.77893066,-70.74673000
82.96966553,-74.58694000
83.16040039,-89.32787000
83.35113525,-71.95555000
83.54187012,-68.09068000
83.73260498,-69.91833000
83.92333984,-84.14893000
84.11407471,-77.76667000
84.30480957,-84.58345000
84.49554443,-76.75154000
84.68627930,-86.71021000
84.87701416,-76.29225000
85.06774902,-74.61005000
85.25848389,-71.66270000
85.44921875,-76.89429000
85.63995361,-72.46026000
85.83068848,-73.06565000
86.02142334,-78.24252000
86.21215820,-77.00476000
86.40289307,-72.68660000
86.59362793,-71.01128000
86.78436279,-74.21224000
86.97509766,-77.21787000
87.16583252,-77.73090000
87.35656738,-75.56507000
87.54730225,-77.37016000
87.73803711,-74.53088000
87.92877197,-74.76926000
88.11950684,-78.03418000
88.31024170,-77.69926000
88.50097656,-74.47179000
88.69171143,-73.01520000
88.88244629,-72.43230000
89.07318115,-72.96536000
89.26391602,-74.65456000
89.45465088,-82.53593000
89.64538574,-86.87637000
89.83612061,-83.39632000
90.02685547,-78.94678000
90.21759033,-76.29791000
90.40832520,-69.09914000
90.59906006,-67.13455000
90.78979492,-70.51353000
90.98052979,-76.42943000
91.17126465,-74.44604000
91.36199951,-73.61356000
91.55273438,-78.74643000
91.74346924,-88.72845000
91.93420410,-80.52331000
92.12493896,-83.44113000
92.31567383,-81.88789000
92.50640869,-85.04028000
92.69714355,-81.37044000
92.88787842,-77.09724000
93.07861328,-73.87659000
93.26934814,-73.42570000
93.46008301,-83.06888000
93.65081787,-87.26846000
93.84155273,-79.78856000
94.03228760,-75.55817000
94.22302246,-74.13154000
94.41375732,-71.44144000
94.60449219,-73.64739000
94.79522705,-82.26703000
94.98596191,-77.64370000
95.17669678,-78.16008000
95.36743164,-71.94935000
95.55816650,-71.50691000
95.74890137,-81.22811000
95.93963623,-82.70394000
96.13037109,-81.56289000
96.32110596,-80.12112000
96.51184082,-85.08110000
96.70257568,-85.91178000
96.89331055,-83.11456000
97.08404541,-75.00395000
97.27478027,-71.50974000
97.46551514,-73.72001000
97.65625000,-85.96463000
97.84698486,-87.94220000
98.03771973,-73.22709000
98.22845459,-70.40887000
98.41918945,-73.40858000
98.60992432,-86.87084000
98.80065918,-80.78812000
98.99139404,-77.62125000
99.18212891,-74.28579000
99.37286377,-72.95927000
99.56359863,-72.87333000
99.75433350,-74.06819000
99.94506836,-79.03551000
100.13580322,-78.46220000
100.32653809,-75.64836000
100.51727295,-75.46668000
100.70800781,-82.73831000
100.89874268,-76.92509000
101.08947754,-72.22735000
101.28021240,-71.63961000
101.47094727,-74.82356000
101.66168213,-83.37308000
101.85241699,-104.68120000
102.04315186,-73.63673000
102.23388672,-72.15102000
102.42462158,-86.50641000
102.61535645,-74.78811000
102.80609131,-70.66276000
102.99682617,-69.28289000
103.18756104,-71.18154000
103.37829590,-75.60492000
103.56903076,-87.85728000
103.75976563,-89.76575000
103.95050049,-79.54699000
104.14123535,-79.35159000
104.33197021,-83.98492000
104.52270508,-72.63874000
104.71343994,-70.44106000
104.90417480,-70.94875000
105.09490967,-73.46445000
105.28564453,-77.51962000
105.47637939,-82.29607000
105.66711426,-82.10130000
105.85784912,-76.46167000
106.04858398,-81.19394000
106.23931885,-82.67593000
106.43005371,-83.48672000
106.62078857,-78.52637000
106.81152344,-74.45221000
107.00225830,-79.62749000
107.19299316,-75.63852000
107.38372803,-72.18558000
107.57446289,-71.98502000
107.76519775,-76.97818000
107.95593262,-85.64645000
108.14666748,-80.39748000
108.33740234,-74.82104000
108.52813721,-74.97857000
108.71887207,-74.96892000
108.90960693,-73.96554000
109.10034180,-77.27051000
109.29107666,-82.44938000
109.48181152,-80.98049000
109.67254639,-73.84708000
109.86328125,-73.15596000
110.05401611,-75.54106000
110.24475098,-85.61803000
110.43548584,-84.46789000
110.62622070,-78.32635000
110.81695557,-81.78916000
111.00769043,-77.41382000
111.19842529,-75.95199000
111.38916016,-82.55952000
111.57989502,-87.21127000
111.77062988,-75.28853000
111.96136475,-74.65791000
112.15209961,-83.34012000
112.34283447,-80.91719000
112.53356934,-79.73630000
112.72430420,-74.94084000
112.91503906,-77.98315000
113.10577393,-85.40530000
113.29650879,-79.15643000
113.48724365,-74.97147000
113.67797852,-76.91768000
113.86871338,-86.79322000
114.05944824,-78.44152000
114.25018311,-86.56032000
114.44091797,-79.24202000
114.63165283,-78.00807000
114.82238770,-74.63303000
115.01312256,-78.03763000
115.20385742,-81.83953000
115.39459229,-77.84686000
115.58532715,-85.17888000
115.77606201,-87.24773000
115.96679688,-80.81543000
116.15753174,-86.47407000
116.34826660,-84.15645000
116.53900146,-81.15115000
116.72973633,-77.37170000
116.92047119,-83.08571000
117.11120605,-86.57948000
117.30194092,-82.23227000
117.49267578,-77.59959000
117.68341064,-77.78426000
117.87414551,-81.28618000
118.06488037,-81.80942000
118.25561523,-93.16891000
118.44635010,-78.09295000
118.63708496,-76.06577000
118.82781982,-94.12657000
119.01855469,-78.12129000
119.20928955,-76.35603000
119.40002441,-79.75764000
119.59075928,-86.68332000
119.78149414,-75.55653000
119.97222900,-71.97449000
120.16296387,-85.46424000
120.35369873,-77.09580000
120.54443359,-84.40665000
120.73516846,-78.44010000
120.92590332,-75.29474000
121.11663818,-80.90636000
121.30737305,-86.65628000
121.49810791,-82.10059000
121.68884277,-87.30888000
121.87957764,-77.69662000
122.07031250,-78.15560000
122.26104736,-78.90962000
122.45178223,-77.08087000
122.64251709,-75.86567000
122.83325195,-75.22187000
123.02398682,-90.93523000
123.21472168,-79.49426000
123.40545654,-83.40073000
123.59619141,-87.09595000
123.78692627,-81.32866000
123.97766113,-81.60201000
124.16839600,-81.07529000
124.35913086,-74.42183000
124.54986572,-75.72043000
124.74060059,-74.78748000
124.93133545,-80.04592000
125.12207031,-83.88184000
125.31280518,-76.16547000
125.50354004,-71.78554000
125.69427490,-68.50484000
125.88500977,-72.45158000
126.07574463,-81.04535000
126.26647949,-72.31949000
126.45721436,-75.92529000
126.64794922,-77.52793000
126.83868408,-69.15788000
127.02941895,-69.37629000
127.22015381,-70.43845000
127.41088867,-73.95949000
127.60162354,-81.26195000
127.79235840,-73.88356000
127.98309326,-73.33563000
128.17382813,-80.26658000
128.36456299,-82.31149000
128.55529785,-73.94873000
128.74603271,-69.21354000
128.93676758,-71.30026000
129.12750244,-78.51787000
129.31823730,-79.70559000
129.50897217,-75.91140000
129.69970703,-80.55125000
129.89044189,-92.09197000
130.08117676,-83.86847000
130.27191162,-76.06364000
130.46264648,-75.38165000
130.65338135,-78.91994000
130.84411621,-78.34211000
131.03485107,-82.12119000
131.22558594,-90.31261000
131.41632080,-91.60638000
131.60705566,-78.67193000
131.79779053,-75.02402000
131.98852539,-74.94073000
132.17926025,-72.41568000
132.36999512,-74.34452000
132.56072998,-75.26111000
132.75146484,-71.86446000
132.94219971,-79.78129000
133.13293457,-75.86759000
133.32366943,-71.23499000
133.51440430,-75.24736000
133.70513916,-87.22243000
133.89587402,-74.49583000
134.08660889,-71.06124000
134.27734375,-71.43137000
134.46807861,-74.23062000
134.65881348,-76.79562000
134.84954834,-77.42178000
135.04028320,-77.13851000
135.23101807,-78.25107000
135.42175293,-79.32070000
135.61248779,-86.43143000
135.80322266,-76.77443000
135.99395752,-75.37418000
136.18469238,-73.07632000
136.37542725,-73.01570000
136.56616211,-77.65678000
136.75689697,-76.65828000
136.94763184,-79.27116000
137.13836670,-78.13581000
137.32910156,-76.68073000
137.51983643,-78.22926000
137.71057129,-98.47106000
137.90130615,-80.92702000
138.09204102,-79.03797000
138.28277588,-75.63907000
138.47351074,-87.09446000
138.66424561,-79.15712000
138.85498047,-79.36470000
139.04571533,-84.39395000
139.23645020,-83.97882000
139.42718506,-79.42534000
139.61791992,-77.92294000
139.80865479,-77.63556000
139.99938965,-77.23576000
140.19012451,-85.39641000
140.38085938,-75.24520000
140.57159424,-73.94977000
140.76232910,-73.88322000
140.95306396,-73.29691000
141.14379883,-71.30869000
141.33453369,-73.76521000
141.52526855,-81.48615000
141.71600342,-80.12975000
141.90673828,-75.66647000
142.09747314,-77.33314000
142.28820801,-72.51909000
142.47894287,-72.48331000
142.66967773,-73.95058000
142.86041260,-77.53036000
143.05114746,-94.96866000
143.24188232,-79.15118000
143.43261719,-79.84328000
143.62335205,-77.04736000
143.81408691,-77.25272000
144.00482178,-77.43302000
144.19555664,-78.79625000
144.38629150,-85.21765000
144.57702637,-72.90064000
144.76776123,-74.72724000
144.95849609,-89.92158000
145.14923096,-88.66336000
145.33996582,-78.89256000
145.53070068,-74.69718000
145.72143555,-74.51202000
145.91217041,-76.25093000
146.10290527,-78.19877000
146.29364014,-72.96058000
146.48437500,-70.20589000
146.67510986,-69.53699000
146.86584473,-70.30082000
147.05657959,-77.08575000
147.24731445,-79.66002000
147.43804932,-81.27130000
